"ID","SE1A","SE2A","SE3A","SE4A","SE5A","SE6A","SE7A","SE8A","SE9A","SE10A","SE11A","SE12A","SE13A","SE14A","SE15A","SE16A","SE17A","SE18A","SE19A","SE20A","SE21A","SE22A","SE23A","SE24A","SE25A","SE26A","SE27A","SE28A","SE29A","SE30A","SE31A","SE32A","SE33A","SE34A","SE35A","SE36A","SE37A","SE38A","SE39A","SE40A","SE41A","SE42A","SE43A","SE44A","SE45A","SE46A","SE47A","SE48A","SE49A","SE50A","SE51A","SE52A"
"0030f073f1f67fa8c7f01795583706e6",0,0,0,0,0,0,0,0,0,0,18,19,0,22,0,30,25,24,13,0,0,0,0,0,0,0,0,0,6,18,19,0,17,0,30,28,50,40,0,46,16,50,46,42,64,44,55,50,44,44,48,37
"00a96fbd0ac34bfd245f9c24f8737f7d",0,0,0,0,0,6,0,0,7,0,4,0,0,11,9,0,0,0,0,9,0,0,3,0,0,7,15,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,9,0,13,0,0,0,0,0,5
"0117e9c502bd1cee660d22cb0e8b4a3c",35,8,5,15,3,4,5,0,1,8,14,21,36,22,23,22,12,13,33,15,7,7,7,7,0,0,9,14,8,8,10,0,0,15,0,0,6,10,23,19,12,30,22,8,11,13,8,23,19,15,11,6
"0120eae8d0288b26275c226dadf50e68",9,23,22,2,3,9,5,0,7,4,2,5,6,4,7,8,17,10,4,4,0,0,0,0,0,0,0,0,0,0,0,9,5,18,6,7,4,0,15,0,2,0,6,7,0,3,15,5,11,10,12,8
"01a3e936fa63f11bb1e215da327e5c44",0,0,0,0,0,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,16,0,10,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,0
"01b2114f5d1b80bb3219d17802bddb96",0,0,0,0,0,0,0,0,0,3,0,0,0,4,2,4,6,10,6,13,11,9,0,5,7,4,0,2,6,5,1,7,5,6,2,0,6,3,5,4,0,0,0,2,0,0,5,0,2,1,0,3
"0243b68c76049aa1b8c51a20333da950",0,0,0,0,0,2,0,0,2,0,5,6,0,0,3,1,0,0,0,6,0,5,5,0,0,3,12,0,2,0,0,0,0,0,0,5,2,0,0,8,4,0,0,0,5,7,5,0,0,0,4,7
"026b68ad384fbb3f5bb0f6769b1b4fce",22,23,10,16,13,12,9,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,13,7,0,15,0,12,12
"028cb7dec44769395943fa5e62a0f12a",17,0,0,11,0,2,0,5,0,4,1,4,13,16,23,33,25,16,16,19,5,10,7,6,9,3,0,9,5,2,8,5,0,8,8,8,17,16,31,13,12,9,5,4,24,24,10,37,6,4,6,4
"02b4cbe5c2955ab2f66dc82cdf6dad64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,17,14,17,0,15,21,0,0,0,0,0,18,12,0,0,0,0,0,0,0,0,42,0,21
"0382b21d7201fdd349f76ebec688684d",0,0,0,1,7,5,3,4,6,1,4,4,0,0,2,0,0,0,0,0,0,7,3,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,4,3,0,0
"039238310976a1f381e8e7c0455e964e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,18,15,13,10,14,5,15,21,18,20,50,37,15,25,0,0,24,19,12,17,26,12,13,26,20,13,0,0,0,0,0,0,0,0,0
"041323e511ac47609f702b91685cca22",6,35,0,0,20,18,0,5,19,4,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0
"042dbcdca92e352fc64508e3447f93b3",8,9,17,7,0,14,17,7,4,9,6,0,5,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04b4ed8ceabf387ba2caa3e54509965d",146,16,24,54,22,5,44,18,25,17,27,28,38,27,33,56,42,49,80,57,25,22,14,14,24,22,53,103,52,53,38,20,16,29,15,13,18,22,64,33,56,52,30,0,0,19,10,60,52,80,81,110
"04bb27a4cb94cd3559e003c0a8b6e19f",4,0,0,5,0,0,0,0,0,2,3,3,13,6,8,13,0,5,8,7,2,1,0,0,0,0,0,12,15,7,4,0,0,9,5,0,7,2,10,5,9,11,5,5,0,0,0,0,0,0,4,0
"04e9594ff7c516d50fec6b8e83797ddf",8,11,6,9,10,23,21,16,24,17,16,15,23,10,15,8,10,9,0,7,22,8,14,23,13,8,17,15,8,13,7,11,7,6,9,6,9,4,11,6,14,0,0,6,0,11,6,0,11,11,11,11
"05126f5c111750a5f4c2c938b78b2185",0,0,0,0,0,0,0,8,15,18,26,36,36,38,26,27,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,17,15,16,20,17,20
"05132b1dde6536848b2b69d54c367c2a",27,49,60,34,53,74,68,70,129,93,64,55,36,37,29,20,13,16,0,0,7,0,16,0,0,0,19,0,0,0,0,0,0,0,32,30,16,14,28,13,2,10,18,20,35,26,53,28,34,31,36,23
"05810500448cc3ad7c9d8b11a497f1ca",126,189,306,162,282,405,360,283,354,297,226,195,231,194,200,156,149,130,84,101,141,105,90,124,65,57,0,0,0,36,38,48,49,63,31,44,44,43,125,37,43,49,56,86,112,118,164,147,235,202,188,137
"05a4afae1a59f5bfd4abdf42dd815c1a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,14,0,10,0,0,0,0,0,0,0,21,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"06381b19083875f4af2d9cdeb33d1a92",0,0,0,3,0,5,5,4,6,7,5,0,0,2,4,3,7,22,9,11,18,7,9,5,0,0,0,0,0,0,0,3,8,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0
"064d2a74fe69ac0da3c76ba05f56e51d",0,0,0,3,0,0,0,0,1,2,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,4,2,2,0,0,0,0,0,0,3,4,3,7,7,0,0,0,0,0,0,0,0,0,0
"065b13b03be930cd4cdaa881e2421b8d",0,0,0,0,0,2,11,0,9,10,0,0,3,5,8,0,7,8,0,6,12,0,2,0,0,0,0,0,4,8,0,0,7,7,0,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0
"06ad5d0a877d0e15f2b5455a7a009e8d",0,0,0,13,26,12,11,12,10,8,5,9,0,6,8,0,0,9,12,7,14,25,11,6,0,0,0,0,7,0,0,0,0,5,0,4,0,0,0,6,3,0,0,0,10,16,10,0,3,0,7,2
"06d6383b71e2a961921cea4044878f96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,2,8,7,6,3,4,2,3,0,2,3,1,5,0,0,0,0,0,3,2,0,1
"0703f5f0b097431363749deff7ed5b20",0,0,0,0,13,14,0,0,3,10,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
"0726b30ffc61cfd3d1a846a1e964771f",0,0,5,0,3,4,0,0,0,3,2,6,4,0,1,0,0,2,0,3,0,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,4,4,6,0,5,8,4,3
"07d9ea8ae49fb374d6ba55d621b8446d",0,0,0,4,0,0,0,0,0,0,0,4,0,0,6,0,0,0,9,5,0,6,2,0,7,3,6,13,0,0,0,0,0,0,0,3,2,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0
"07eb166d091e1aebe641105881f4f2d3",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,11,11,4,0,0,0,0,0,10,0,0,0,0,10
"081031aaf6bdc4d9be62ba995ecf2df0",0,0,0,0,0,5,0,0,0,5,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,5,0
"08229742ea9cdbb5aa0bb4fda171a894",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0
"089d040449a6df816ff5de7f60ae862d",1,0,0,0,0,0,0,3,0,1,3,7,1,0,3,0,3,0,1,0,0,0,30,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,2,0,7,0,4,5
"08bd45c0807b6fb44faaa54fb53e4213",187,148,111,136,95,60,114,94,44,61,117,134,179,201,194,234,223,283,347,424,376,295,206,168,251,285,228,334,246,216,229,230,244,283,178,214,193,248,264,345,189,289,291,154,213,234,167,277,190,254,345,273
"092eb0790301ca36b9228d36c1d6b50e",8,9,18,9,8,13,10,11,29,22,11,22,11,18,20,14,18,19,9,18,22,25,20,14,10,0,0,0,5,5,0,0,0,0,8,0,0,3,17,1,3,0,8,7,17,23,34,18,28,20,26,23
"093f0fbe4c2504023f9d3a989c6dcb92",3,0,0,2,0,0,0,2,0,3,0,3,5,4,3,0,0,6,0,8,9,9,1,10,5,3,0,4,0,4,0,6,6,4,2,0,0,0,0,5,4,0,0,2,0,0,0,0,0,0,0,0
"095dcca0a1cacb655451100eb59c8ef1",233,14,16,197,15,13,131,30,18,27,28,48,96,83,122,213,79,95,499,161,52,68,24,32,40,30,91,159,87,91,87,18,12,51,30,52,78,80,198,145,85,189,129,31,63,35,37,110,33,78,112,72
"099670139bb042a04878c5faac723f2c",49,24,21,43,50,22,41,38,30,17,31,50,42,37,28,48,41,34,17,37,30,33,19,28,21,24,15,19,27,24,22,36,54,21,33,31,45,22,42,21,26,17,21,17,37,50,42,42,34,38,33,25
"09e001b592afa7c54186b4bd0f7fd237",227,250,256,200,178,253,210,278,136,153,190,225,277,289,272,262,253,224,270,208,177,190,87,88,96,87,70,111,100,112,144,146,127,119,121,148,140,118,289,142,77,156,176,93,122,89,109,179,158,160,162,187
"0a4893b9a6062b1e61e27c920e0e38ca",79,55,47,67,62,18,53,47,36,40,48,40,51,61,51,52,58,81,55,91,101,116,87,126,105,92,72,112,86,94,50,86,114,52,77,66,74,62,92,62,58,44,29,44,75,63,70,69,40,42,44,41
"0a68ec564e278b0246c920ad7de41880",0,0,4,9,0,0,0,0,7,7,0,11,15,0,0,0,0,0,8,0,13,11,5,0,0,0,43,0,0,0,0,0,0,0,8,0,5,8,0,1,0,0,9,0,17,10,7,14,7,0,6,7
"0ac592433cf0c603a1ef67fcc13886f0",4,10,14,48,147,191,65,146,39,54,49,47,39,32,26,27,33,31,22,32,51,65,11,8,9,6,23,5,0,2,4,4,11,0,5,9,3,7,20,14,0,6,8,0,13,19,22,25,18,14,16,13
"0af912d08481eb78a2eb836eb039b796",10,19,14,22,16,17,23,9,30,13,12,6,18,17,18,10,17,13,0,7,9,10,8,15,7,3,0,0,5,14,7,17,17,12,28,24,16,30,16,11,1,16,22,38,30,32,48,29,45,31,26,15
"0b868b3554ee41d9ba1035eeb10d5608",8,0,0,0,0,0,9,5,12,8,7,9,12,17,10,10,11,9,0,4,6,4,1,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,2,0
"0bae11e18b7d5b6f905fcb2cecf94bcf",0,0,0,0,0,0,0,0,0,7,7,0,0,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,9,0,16,0,14,0,12,2
"0bd833e321714bd5e09cd99611b9080f",4,7,6,0,0,3,0,0,4,3,0,0,0,0,5,0,0,3,0,4,11,7,2,1,5,5,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,4,2,0,0,0,0,0
"0bec799bc161cd77283e6394b956e49f",1,0,0,6,7,7,12,0,5,12,0,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9
"0c2b4df5478365c5f3b3b88ccc256b64",4,6,0,0,9,6,0,8,8,3,5,0,3,0,0,0,0,0,1,2,2,4,5,0,0,12,0,0,0,0,0,6,5,0,0,0,4,3,0,0,0,0,5,0,2,6,6,6,9,0,0,7
"0c6ca8ba12e800cb347820df700fa832",31,48,36,38,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,12,20,0,26,0,17,27
"0c7670c78174029f9a51b3ea18daa319",79,14,15,45,30,30,42,25,16,27,19,45,95,109,103,57,46,29,22,33,36,34,10,15,0,25,26,35,49,27,24,13,17,29,39,70,73,53,57,17,48,41,33,32,123,94,96,90,54,59,61,76
"0c8a896fd73d5d61b63fe69178c81e46",8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"0ce6b2a24dfd0a5a811b3858e7285832",4,0,3,0,0,0,0,4,0,1,4,3,6,0,6,3,6,8,0,0,7,11,0,6,0,4,0,3,0,0,5,12,0,7,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1
"0ce9142da69dfc0eefd6fe8373fd3cc3",0,25,0,0,33,18,0,10,44,25,17,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,45,0,0,0,0,0,0,0,0
"0cf422a60210c22dbdb5e23ff1ab79c3",5,4,8,0,7,6,0,10,5,5,2,14,4,18,10,8,11,18,0,9,10,22,11,0,8,20,6,9,10,7,0,10,10,0,9,13,9,7,17,9,10,0,0,0,10,11,16,8,5,8,8,6
"0d304d624217de6c67a424a0e30b0ad2",47,25,15,54,27,0,34,32,50,50,79,93,74,93,105,85,53,67,53,55,84,85,50,0,35,33,38,19,24,39,24,48,54,28,48,49,71,42,96,101,18,60,61,23,80,94,69,92,63,74,92,44
"0dc92fba48ac534ea50a8d35fed9c896",62,70,89,58,74,83,52,28,29,18,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18,21,20,0,16,0,31,27,48,51,45,51,36,63,48,33,30
"0dcf5023e96fb8175d7bf02d900c9dd1",5,5,0,4,0,0,7,4,1,2,2,3,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,4,9,4,4,4,4,3
"0e51cfeb3c5e8d7c239a8d092a17fced",0,3,12,0,7,16,18,36,53,59,76,65,65,93,91,61,54,52,12,29,41,35,19,16,10,12,0,0,0,0,0,0,0,0,0,0,0,0,49,2,6,0,0,0,8,8,11,0,8,10,15,11
"0e7ceccef3031844cbee01dd18f810c1",2,0,0,0,0,0,0,0,7,9,7,16,13,9,6,12,2,5,5,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
"0eb614e2451c8e46b20c2543a31a3c5e",0,2,6,0,5,4,0,4,2,5,4,5,8,0,6,0,6,0,5,0,5,1,0,3,0,2,0,0,2,0,0,6,3,0,0,0,1,5,0,0,3,4,0,0,4,2,4,0,0,2,0,1
"0eb88b722902316b11770922bcdaca7b",0,9,20,14,0,12,0,15,18,20,29,32,29,33,29,15,0,0,0,0,0,0,0,0,0,9,0,0,0,17,20,28,32,0,15,0,0,0,28,7,13,0,0,0,16,21,0,0,16,18,29,18
"0f1d97f9d7ab010479e6c90ca52c493a",0,0,0,0,0,0,0,0,1,2,3,5,5,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,4,5,9,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"0f3ad38ce57a0d1f9c23e77c341e0ddd",290,430,546,409,517,544,612,459,235,162,114,68,71,73,71,40,54,56,38,55,53,47,41,57,52,31,25,30,28,49,56,76,88,69,64,63,86,80,48,76,25,126,152,100,169,264,213,291,385,358,322,304
"0f8a5dc5c9331a85ac0328cfa9bfbd0a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,30,18,15,0,0,11,17,21,28,24,24,14,20,0,0,0,4,3,0,35,0,0,0,0,0,0,0,0,4
"0f9d3359a21a488c80fbebc739254d3b",3,0,0,0,0,1,0,5,10,18,9,15,13,9,11,6,0,3,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,4,2,5,4,4,0,11,16,16,10,17,14,34
"0fb538dc7ae93db1aad8af6b841e0274",165,263,300,129,173,134,182,150,169,197,179,241,160,162,125,118,182,191,114,149,202,183,172,198,163,160,139,136,159,197,137,263,332,201,221,150,203,239,196,206,189,213,156,157,332,167,211,228,221,229,217,174
"101bfb9e4d0086406c78f86c3a8eacfa",10,16,9,0,2,6,0,0,0,0,1,6,0,5,2,3,3,3,5,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,3,1,3,5,0,0,0,0,0,0,0,2,2
"107273e73071282e4d0f4a0b46548da5",6,10,9,17,9,8,10,12,10,14,17,11,16,19,17,23,10,9,18,9,7,8,78,9,0,6,55,28,0,23,18,11,10,14,7,7,6,9,21,10,13,10,12,21,26,18,24,25,95,25,18,72
"10aa3fe0c9285b3a9bb386ecca984c5b",94,102,142,99,97,124,160,139,82,69,44,59,60,97,103,149,77,75,68,71,98,78,61,102,60,54,22,37,51,47,68,94,90,72,22,22,17,7,70,8,55,13,7,6,19,19,23,23,42,47,31,69
"10b8fe09a6afea497ebe2bbbc670fe8d",0,4,7,0,0,0,0,4,4,0,7,9,0,6,6,7,0,8,0,4,12,15,9,10,16,16,0,0,12,0,0,9,15,0,0,10,6,4,12,6,8,0,0,0,0,3,4,5,4,0,4,3
"10babe4b623b6371ca0f9013c476165f",0,0,0,0,0,0,0,0,0,0,5,0,4,5,8,7,9,0,0,0,0,0,0,0,2,4,0,0,2,2,0,2,0,0,0,0,0,0,6,2,3,0,0,0,0,0,0,0,0,0,0,0
"10d7be12e5c7b8db9bfe3a53ec66a936",0,0,3,4,8,5,0,5,4,3,3,4,6,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,12,9,6,4,7,6,0,0,2,3,0,0,3,0,0,1,0,0,0,2,4
"10ee01b8d160ad3d13cbc609f51ddb51",9,13,6,4,5,3,0,2,7,6,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,8,10,14
"10fbd6c3c7a91051848ca8ccfc1ee49f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,24,20,40,91,85,48,162,100,57,37,37,45,45,44,66,30,29,40,22,14,21,12,12,49,7,18,0,22,3,6,0,0,0,6,10
"11c887c49640df5c36a4a05cc98fb526",29,2,5,29,11,13,30,14,12,20,21,17,14,24,20,18,9,20,56,33,13,5,0,6,9,5,0,10,8,7,10,16,4,8,0,0,3,4,14,2,9,0,4,4,0,2,0,0,0,4,2,8
"1217954aaa13b4c7823b015d1671604f",20,0,0,6,0,0,8,5,2,4,0,0,4,4,0,10,5,11,29,18,4,0,0,13,0,0,0,14,8,0,0,0,0,0,0,3,0,0,11,2,8,6,0,0,0,0,0,6,3,0,10,9
"1225347ee9208076df507676ba6503e7",31,35,58,35,43,41,43,25,24,24,16,10,13,8,17,0,10,12,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,8,15,20,15,20,16
"1227d149bbf9c6e0c11ab7d46c7e503f",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,12,5,5,7,0,4,9,4,6,5,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
"122c5a8855e01d3343c41310525364f6",0,0,0,0,32,21,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0
"1230b52ad9363e7c8db05d62625e3a3f",0,0,5,4,7,3,5,14,2,2,11,18,7,17,19,9,9,29,3,11,12,12,7,0,11,13,5,0,0,8,0,11,8,7,5,6,4,5,14,12,5,0,0,0,0,3,10,0,5,4,5,3
"123e950130b49f3692b2898d9a43ef9c",0,0,0,0,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,2,0,0,0
"12b48e04ab0943eaf627efb2adf0926d",0,22,23,34,33,19,39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12b572e28712bf3afe82fa02c4631167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,3
"12fc06f7fd7dd97c1082c680118c7de7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,7,4,3,0,4,2,7,1,0,4,4,4,7,0,0,0,0,5,5,0,0,0,0,0
"131f7b15b46e8c0df60f94ccfd785196",0,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
"13398f61936b62b10f89f1ba7731bd33",0,0,0,0,16,32,0,10,10,5,8,5,4,0,0,0,4,5,0,0,12,15,2,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,4,2,0,0,0,0,0,7,0,5,0,2,2
"138ad5400f55a348cc6010e6d3297558",0,0,0,0,0,1,0,0,2,3,3,2,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,6,3,1,4,6,2,0,0
"13b6fe10adac49ecc9b14fe3058e7cc4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,14,12,12,0,6,2,0,7,0,6,0,0,0,6,10,11,9
"13ec53b7c6668fa3ace8054cd158ea66",10,7,4,8,3,2,6,1,3,6,9,9,21,9,7,10,6,8,15,8,0,0,0,4,0,0,0,0,2,0,0,0,0,0,4,4,7,0,7,4,5,11,9,0,5,5,7,7,8,14,9,7
"145a4d2cbb88c973b24fe3924020d2e3",9,11,3,10,9,5,8,5,8,3,6,11,10,12,7,9,13,8,2,9,0,12,8,0,0,4,0,7,7,0,0,0,0,0,7,8,0,0,10,6,4,0,0,0,5,4,11,0,3,18,11,5
"149550abac2acbfef6d5ae32d4103fcd",36,45,59,42,44,40,73,110,101,109,59,50,45,39,56,43,89,66,61,40,80,74,52,57,30,25,13,15,11,24,27,72,73,46,36,41,35,33,60,25,36,23,22,32,22,57,45,40,54,64,38,71
"14a0e05106135e35f3516fe52964651f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,24,0,0,55
"14d52f94242c894b3b39b1b50a1cafa0",14,21,11,9,5,10,10,17,0,8,11,0,7,13,21,15,8,16,26,19,7,7,0,4,0,12,0,6,0,4,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,2
"14fcea74f1d251e4f4d3abdbf69929f4",44,32,31,19,18,15,29,17,20,29,18,32,50,36,41,32,27,23,15,10,15,11,12,11,0,12,0,0,0,0,19,28,39,36,41,69,45,60,31,44,8,36,49,37,40,42,29,29,24,26,28,14
"1516cd1f7a1e4da4a9318783cb437b3f",0,0,0,16,14,11,21,0,10,0,0,0,7,9,13,12,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,6,0,0,7,0,3,0,5,0,2,13,9,20,8,0,15,11,14,13,16
"153204a6ca8bb0572411b1d193c3e43e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,2,5,0,6,6,0,6,3,2,0,2,0,0,0
"15574927217dbbc2a0444071d31e1307",8,9,7,5,3,3,0,9,9,11,10,7,3,0,6,3,5,4,3,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,2,2,0,0,4,5,5,5,2,11,7,10,4,3
"15d5119ff23927fccce000d7996321d3",0,0,4,5,5,0,0,6,0,0,8,6,12,16,8,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,6,3
"1631845d860997fd71ab4b5a91eed4c3",0,0,0,2,1,2,5,0,3,3,0,0,2,0,0,0,0,2,3,0,2,3,2,2,6,0,0,0,0,0,4,0,0,0,0,3,0,1,6,2,3,0,0,0,4,2,2,5,3,6,1,2
"165001a90cbb00065b3edd9dea640267",0,0,0,0,0,0,0,0,0,0,0,22,0,8,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,3,10,0,0,0,0,0,0,0,5,4,0,0,0,0,0,15,0,3,0,6,0
"168b0d43669656df207291eef0253630",45,55,123,92,118,163,140,84,38,19,11,16,3,0,12,8,10,18,8,13,15,14,5,0,0,6,0,0,5,14,14,13,27,0,10,6,0,0,8,5,11,8,2,8,13,0,14,16,0,0,9,18
"1730ca03500c072a988a78f0ec5df995",0,0,0,0,0,5,4,8,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,6,8,0,5,0
"174e4882e28fdb74ca6d4b72a7d4a076",0,0,0,0,0,5,15,27,18,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,5,0,2,0,0,3,0,9,7,8,6,4,6,4,4
"17a5c0da9bb74a4e6261894436844fe2",12,0,0,6,9,4,0,5,2,5,0,5,4,9,19,11,11,19,17,15,28,17,19,21,20,10,6,5,5,6,2,9,0,5,4,0,0,2,14,2,9,0,3,12,7,8,0,8,12,5,8,7
"17cfd969deb052187575830652455f99",10,0,0,0,0,10,0,0,0,19,0,4,0,0,0,0,0,0,0,0,0,0,16,11,4,0,0,0,0,0,0,7,0,0,10,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
"18546eb8124a846d7408fe9207a84b4e",8,0,0,0,4,7,0,7,3,11,7,5,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,10,5,6
"18a980ed927822f60eebf93600ee8ff4",0,0,4,4,7,4,6,9,6,5,4,17,9,7,14,10,10,6,0,8,9,15,7,11,0,6,7,0,0,0,3,7,0,0,4,3,0,0,0,4,4,0,0,0,5,0,6,0,3,0,7,5
