"ID","nahant_unf_d0_1080","nahant_unf_d1_1083","nahant_unf_d2_1086","nahant_unf_d3_1089","nahant_unf_d4_1092","nahant_unf_d5_1095","nahant_unf_d6_1098","nahant_unf_d7_1101","nahant_unf_d8_1104","nahant_unf_d9_1107","nahant_unf_d10_1110","nahant_unf_d11_1113","nahant_unf_d12_1116","nahant_unf_d13_1119","nahant_unf_d14_1122","nahant_unf_d15_1125","nahant_unf_d16_1128","nahant_unf_d17_1131","nahant_unf_d18_1134","nahant_unf_d19_1137","nahant_unf_d20_1140","nahant_unf_d21_1143","nahant_unf_d22_1146","nahant_unf_d23_1149","nahant_unf_d24_1152","nahant_unf_d25_1155","nahant_unf_d26_1158","nahant_unf_d27_1161","nahant_unf_d28_1164","nahant_unf_d29_1167","nahant_unf_d30_1170","nahant_unf_d31_1173","nahant_unf_d32_1176","nahant_unf_d33_1180","nahant_unf_d34_1182","nahant_unf_d35_1185","nahant_unf_d36_1188","nahant_unf_d37_1191","nahant_unf_d38_1194","nahant_unf_d39_1197","nahant_unf_d40_1200","nahant_unf_d41_1203","nahant_unf_d42_1206","nahant_unf_d43_1209","nahant_unf_d44_1212","nahant_unf_d45_1215","nahant_unf_d46_1218","nahant_unf_d47_1221","nahant_unf_d48_1224","nahant_unf_d49_1227","nahant_unf_d50_1230","nahant_unf_d51_1233","nahant_unf_d52_1236","nahant_unf_d53_1239","nahant_unf_d54_1242","nahant_unf_d55_1245","nahant_unf_d56_1248","nahant_unf_d57_1251","nahant_unf_d58_1254","nahant_unf_d59_1257","nahant_unf_d60_1260","nahant_unf_d61_1263","nahant_unf_d62_1266","nahant_unf_d63_1269","nahant_unf_d64_1272","nahant_unf_d65_1275","nahant_unf_d66_1278","nahant_unf_d67_1281","nahant_unf_d68_1284","nahant_unf_d69_1287","nahant_unf_d70_1290","nahant_unf_d71_1293","nahant_unf_d72_1296","nahant_unf_d73_1301","nahant_unf_d75_1304","nahant_unf_d76_1307","nahant_unf_d77_1310","nahant_unf_d78_1313","nahant_unf_d79_1316","nahant_unf_d81_1322","nahant_unf_d82_1325","nahant_unf_d83_1328","nahant_unf_d85_1334","nahant_unf_d86_1337","nahant_unf_d87_1340","nahant_unf_d88_1343","nahant_unf_d89_1346","nahant_unf_d90_1349","nahant_unf_d91_1352","nahant_unf_d92_1355"
"OTU_49",7,4,6,5,2,3,17,7,7,15,11,10,5,1,3,1,7,5,7,21,6,12,4,9,5,12,6,0,9,5,2,3,3,2,3,3,2,3,7,5,5,1,4,3,0,0,3,0,0,4,4,2,1,3,3,2,2,2,2,3,4,2,11,1,5,3,4,1,2,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"OTU_454",0,0,3,1,0,0,0,1,1,1,3,1,1,2,1,1,0,2,1,2,6,5,4,2,1,0,0,3,5,1,2,6,2,3,1,4,5,3,1,1,1,13,3,2,0,5,4,2,3,2,3,4,3,10,4,14,4,7,2,4,2,6,2,18,11,10,6,6,11,9,1,2,12,1,5,2,0,2,4,5,3,2,3,2,1,3,3,3,4,1
"OTU_457",0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,1,0,3,0,0,2,4,10,3,4,4,0,13,15,8,8,2,7,3,4,5
"OTU_544",4,1,0,1,3,1,4,0,3,7,5,0,1,1,1,4,9,3,3,7,2,5,3,2,1,2,3,1,0,1,2,1,0,0,0,0,1,0,0,2,1,2,2,1,0,0,0,0,0,1,2,0,0,0,1,1,0,1,0,1,2,2,7,7,3,3,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_1525",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,2,0,0,2,0,0,0,0,0,1,0,1,2,0,0,1,0,0,1,0,2,3,2,0,2,0,1,2,0,0,0,0,2,0,3,1,2,0,0,0,0,1,2,1,0,0,0,1,0,0,0
"OTU_231",0,2,2,1,1,0,3,2,1,13,1,2,1,1,0,1,1,3,0,5,3,1,1,0,4,2,2,1,4,1,2,1,0,0,1,0,0,0,2,1,0,4,1,3,1,0,0,2,1,2,0,0,0,2,1,0,1,1,0,3,3,1,4,1,0,0,3,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"OTU_440",48,51,53,54,30,22,16,19,15,9,12,12,10,10,3,7,7,13,13,24,17,31,13,13,15,10,6,10,1,2,6,4,9,6,14,5,7,1,4,4,5,15,6,8,3,8,4,3,2,2,2,2,6,11,12,15,11,10,4,19,8,10,3,1,0,0,0,1,0,1,1,0,1,0,2,0,1,0,1,0,0,0,1,0,0,4,2,0,2,1
"OTU_775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,12,5,17,2,0,0,2,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_337",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,6,8,2,1,1,1,0,0,0,1,2,2,5,0,2,0,0,2,0,1,1,1,6,4,7,4,4,3,0,0,0,0,0,0,0,0,3,1,1,1,0,4,2,1,3,3,2,6,0,5,4,2,3,11,2,3
"OTU_499",0,1,0,0,0,0,2,0,0,0,0,5,1,0,0,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,1,2,0,2,1,2,20,17,10,10,4,2,3,1,11,1,3,6,7,14,6,19,22,24,7,10,28,3,15,5,14,1,7,10,22,12,8,3,9,11,8,2,2,3,0,3,0,4,5,3,6,1,1,2,0,1,0,0
"OTU_129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,3,6,3,4,1,1,1,5,2,8,3,3,3,1,2,1,2,1,2,5,7,6,6,2,5,11,1,6,5,2,1,0,3,7,11,15,3,8,9,7,45,53,41,35,72,51,56,26,33,46,17,14,24,23,23,9
"OTU_62",1,1,0,3,0,1,0,0,2,1,1,1,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,3,0,1,0,1,0,0,0,0,0,2,0,1,2,4,5,1,1,1,1,0,0,1,11,1,7,3,4,0,3,17,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"OTU_918",0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,0,7,6,8,3,6,2,3,3,0,3,0,2,1,0,1,0,0,0,0,0,0,0,0
"OTU_563",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,1,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,2,0,1,1,1,0,2,2,4,0,2,1,2,0,0,0,0,1,2,2,1,0,0,1,4,5,0,1,0,0
"OTU_1029",0,0,1,0,2,1,0,0,1,5,0,1,1,0,0,1,1,0,1,1,0,1,3,0,0,1,1,0,2,1,0,3,4,6,3,8,3,11,6,3,6,5,5,8,7,6,2,8,5,7,4,5,0,2,6,2,6,2,1,3,6,7,3,1,1,0,2,1,5,5,4,4,4,8,3,11,21,21,34,24,25,29,4,2,10,1,1,6,9,13
"OTU_1376",0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,2,2,1,1,2,0,0,0,0,3,0,3,0,1,0,0,0,0,0,3,2,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,1,0,1,1,0,0,0,1,0
"OTU_134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,12,3,24,16,19,0,61,43,122,7,8,2,7,3,26,0,2,1,2,0,1,0,1,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,0,2,0,10,0,13,4,0,1,1,0,3,5,1,4,1,0,0,12,5,3,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0
"OTU_1395",2,1,1,3,2,2,4,2,2,1,0,0,0,2,0,0,0,0,2,3,1,2,3,1,2,1,3,3,0,0,6,1,4,5,1,5,3,3,2,0,2,6,0,10,2,3,3,0,3,0,4,5,2,4,12,18,11,19,5,15,5,12,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,1,1,0,2,1,0,0,2,0,1,0,2,0
"OTU_78",0,0,0,0,0,0,2,0,0,0,0,8,20,3,3,17,5,4,0,0,3,0,0,1,0,2,12,4,1,0,1,5,23,18,45,0,11,9,0,2,4,0,2,0,6,0,2,0,1,0,0,0,0,5,1,6,21,11,29,1,14,2,2,39,14,26,3,7,7,3,5,3,5,2,10,38,15,1,4,6,4,41,33,25,8,5,4,6,6,2
"OTU_1179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,2,1,3,2,0,1,0,1,3,2,2,3,3,6,3
"OTU_559",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,1,0,1,0,1,0,2,3,2,17,4,2,1,4,1,0,1,0,0,0,0,1,7,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"OTU_37",0,2,0,0,1,0,0,0,0,1,1,0,0,1,1,2,0,0,2,0,8,0,1,2,0,0,0,2,3,3,1,6,4,44,35,22,15,18,4,1,8,3,3,3,4,2,0,5,3,1,0,1,3,0,0,0,1,0,1,0,0,0,1,1,2,0,0,0,0,1,0,0,1,1,3,7,2,1,2,4,1,0,0,0,0,0,2,1,0,0
"OTU_708",0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,1,1,2,0,0,0,0,0,1,1,1,2,2,2,1,2,0,3,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1235",0,0,0,0,1,3,1,2,3,1,6,0,0,4,0,1,0,1,1,0,1,4,11,2,5,0,14,13,12,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_840",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,4,0,2,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,2,0,0,0,0,0,0,2,3,3,3,2,1,1,5,4,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0
"OTU_1698",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,2,1,0,0,0,0,0,0,0,0,1,3,1,3,1,20,8,16,2,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_316",1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,3,1,2,1,0,0,0,1,0,2,3,1,4,10,6,1,3,1,7,2,4,2,3,0,2,6,4,11,1,7,2,0,0,1,0,0,3,3,4,0,8,3,5,9,13,11,20,4,16,12,24,11,16,19,11,8,9,17
"OTU_1333",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,1,1,0,0,0,5,1,0,1,0,3,0,0,0,0,0,0,0,0,3,0,1,0,1,1,0,0,3,0,0,1,5,12,5,3,0,5,7,5
"OTU_265",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,1,1,0,1,0,0,1,5,5,2,3,11,2,5,1,1,3,0,4,1,2,0,0,1,1,1,1,1,2,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,3,0,4,3,2,1,1,2,2,0,1,0,0
"OTU_464",1,3,3,5,6,2,10,2,7,1,4,8,3,4,1,7,7,2,3,3,1,3,0,6,8,8,3,1,1,2,2,3,1,1,0,1,2,0,4,1,2,0,1,1,1,1,0,0,1,1,1,2,0,0,0,0,0,2,1,0,0,1,1,1,0,0,3,3,1,0,0,0,1,0,1,0,1,1,0,1,1,3,0,0,0,0,0,0,0,0
"OTU_404",0,1,3,1,2,1,3,1,3,18,1,4,1,0,1,0,1,1,1,6,1,1,2,1,1,3,2,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1278",2,10,5,14,12,9,4,1,6,2,5,1,6,0,0,5,2,2,3,1,1,2,1,3,3,1,4,23,9,11,17,0,4,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_304",1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,4,1,1,1,1,1,0,2,0,0,0,3,7,1,1,3,8,0,3,5,1,3,5,8,0,3,2,1,4,1,3,2,1,0,3,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
"OTU_1441",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,1,0,3,0,0,1,5,1,0,0,0,3,0,1,6,3,0,5,3,0,3,1,3,1,0,0,0,1,1
"OTU_111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,9,2,4,2,1,4,0,1,0,1,0,4,1,5,2,0,2,2,2,2,1,1,4,3,4,2,5,9,1,6,1,2,1,0,1,2,11,9,4,4,3,0,1,6,3,3,4,4,7,8,3,8,3,5,15,8,7,7
"OTU_204",2,1,1,1,1,0,2,1,0,3,2,1,5,0,0,0,2,0,1,3,4,2,6,10,2,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_305",0,1,0,2,1,0,3,0,3,6,2,0,1,0,3,2,3,1,4,9,3,7,2,1,3,2,4,0,0,1,0,1,0,3,2,0,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2,0,3,2,1,0,4,0,2,0,0,2,2,1,2,1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0
"OTU_582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,4,3,1,7,13,4,3,3,5,1,6,3,8,1,0,0,0,2,0
"OTU_1084",0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,3,0,2,1,0,2,0,0,2,2,0,1,0,1,0,7,4,6,4,9,4,9,14,14,17,18,11,6,4,4,5,5,6,9,6,2,5,16,15,18,3,12,7,4,19,7,29,2,14,13,52,20,16,11,9,15,18,11,7,5,4,1,1,13,8,5,10,9,2,4,4,4,1,1
"OTU_875",1,0,0,0,1,0,0,1,0,2,0,1,1,0,0,2,4,0,0,2,0,0,0,0,0,2,1,0,0,0,0,3,1,2,2,0,0,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,4,0,0,2,2,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,3,0,0
"OTU_1118",0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,1,1,0,1,1,0,1,0,2,0,0,2,2,1,0,0,0,1,1,1,1,4,0,0,0,2,1,1,1,0,0,0,0,0,0,0
"OTU_119",113,47,41,35,50,50,67,61,46,28,27,34,36,59,97,58,68,89,83,73,14,61,49,12,8,14,11,10,8,10,16,0,0,4,1,2,3,0,1,3,1,1,1,1,2,1,5,1,0,2,2,1,0,4,1,3,1,1,3,3,0,1,3,3,2,2,0,3,2,8,2,0,2,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3
"OTU_941",1,0,1,0,5,0,1,2,3,0,1,4,7,1,1,2,1,0,0,0,1,2,1,3,6,3,1,16,6,9,4,3,3,3,3,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_795",2,2,3,5,1,3,2,7,0,1,2,1,0,4,2,2,1,2,2,4,3,9,6,3,4,4,3,1,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_1262",5,4,6,6,6,6,8,3,10,8,7,2,0,0,0,1,2,1,1,4,2,4,3,3,3,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4,1,5,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,25,4,21,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_183",0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,12,5,2,4,3,1,1,0,0,0,0,1,0,0,0,0,2,7,5,11,2,1,10,0,3,10,0,1,3,15,0,0,3,1,0,1,0,0,3,3,0,3,5,10,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,10,7,0,1,1,1,0,0
"OTU_3458",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,2,1,1,3,1,1,0,0,0,1,0,1,1,1,2,1,2,0,1,0,0,0,1,2,1,4,1,0,0,0,0,0,0
"OTU_712",1,0,0,2,1,0,1,0,0,1,1,1,0,0,0,0,0,2,0,1,1,1,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2,2,1,9,10,7,2,1,1,0,1,2,1,1,2,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_425",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,10,56,48,17,3,1,3,0,3,3,6,1,1,2,0,1,7,2,0,0,2,0,0,3,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,2,2,5,0,0,0,0,0,0,0,0,0,0
"OTU_107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,3,4,12,9,7,7,0,4,0,2,8,23,34,13,9,9,1,38,8,17,16,14,10,27,14,21,6,6,33,13,12,35,19,8,13,52,5
"OTU_1499",1,2,0,0,0,0,1,1,1,0,0,0,0,3,1,1,1,1,4,3,0,1,4,3,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,2,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,2,0,3,1,2,3,4,3,2,7,3,8,13
"OTU_453",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,2,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4,1,6,1,0,1,3,5,5,5,4,8,3,4
"OTU_503",1,0,0,2,0,1,1,4,2,3,3,19,4,0,1,2,12,0,1,3,0,12,1,3,5,12,2,0,1,0,0,6,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,3,1,4,5,2,1,7,7,2,1,3,1,1,0,2,0,0,2,7,2,1,0,5,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"OTU_1080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,40,13,25,9,18,9,26,4,9,2,1,3,0,5,0,2,5,3,5,2,1,1,1,0,1,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,1,0,1,4,4,0,0,0,0,0,0,0,0,0
"OTU_246",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,3,3,1,1,4,1,2,0,3,1,3,0,0,0,0,1,24,63,17,19,3,1,3,2,0,0,0,0,0,0,0,2,10,1,11,0,1,0,0,0,0,1,4,0,2,5,7,1,0,1,0,0,0,0,0
"OTU_57",2,4,0,6,3,9,1,1,8,0,18,2,2,5,1,0,2,0,1,0,1,9,22,8,3,2,21,24,38,42,59,9,21,15,9,0,7,3,0,1,2,9,1,2,0,5,14,0,1,1,1,0,12,8,4,4,1,0,6,2,9,5,3,1,1,0,0,3,6,19,7,3,2,0,6,6,18,26,22,2,8,13,1,3,6,5,1,1,2,6
"OTU_913",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,1,0,2,1,0,0,1,0,7,1,2,5,5,1,5,5,1,10,8,3,0,5,2,1,2,0,0,2,2,2,3,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"OTU_394",0,0,3,2,1,1,5,3,2,4,4,1,2,1,0,0,2,0,3,4,1,1,1,2,1,0,2,0,2,1,1,0,0,1,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_412",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,2,3,4,1,2,2,2,1,1,2,0,1,2,0,0,2,3,3,4,1,1,1,5,4,2,4,4,2,3,4,6,1,4,4,3,4,2,9
"OTU_10",0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,2,0,1,11,39,16,68,23,74,19,141,105,206,34,37,10,12,11,5,3,7,4,6,5,1,2,0,3,0,1,0,0,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,1,0,2,1,4,0,0,0,0,1,1,0,1,0,1,0,0,4,4,0,2,2,1,1,4,0,1,5,3,0,0,4,4,2,2,7,8,3,0,3,0,9,2,9,2,0,1,2,1,1
"OTU_1465",3,1,1,3,10,4,7,2,3,1,6,0,0,1,1,0,0,0,1,2,2,0,2,1,2,0,1,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,8,27,27,28,7,5,6,0,0,0,0,0,1,0,0,1,1,0
"OTU_670",0,0,1,0,0,0,0,0,1,0,2,2,1,0,0,1,1,0,1,0,1,5,4,2,4,0,1,2,0,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,1,1,0,0,0,0,0,1,0,1,0,0,0
"OTU_340",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,3,4,0,1,0,0,0,1,0,0,1,0,0,2,4,1,1,1,0,0,0,0,1,0,0,0,0,7,4,3,13,13,0,4,15,6,17,8,10,1,0,1,11,3,0,3,2,3,1,3,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0
"OTU_1296",0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,1,0,1,1,0,1,1,1,1,1,0,1,2,0,2,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,2,0,0,0,2,2,0,0,1,2,1,2,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_1136",0,1,2,0,0,0,0,0,0,2,1,1,1,1,0,0,1,0,3,2,3,1,2,2,2,2,1,0,0,0,4,0,2,1,4,2,0,0,3,3,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
