"ID","N01B","N02B","N03B","N04B","N05B","N06B","N07B","N08B","N09B","N10B","N11B","N12B","N13B","N14B","N15B","N16B","N17B","N18B","N19B","N20B","N21B","N22B","N23B","N24B","N25B","N26B","N27B","N28B","N29B","N30B","N31B","N32B","N33B","N34B","N35B","N36B","N37B","N38B","N39B","N40B","N41B","N42B","N43B","N44B","N45B","N46B","N47B","N48B","N49B","N50B","N51B","N52B"
"9509fe398c76e957bc4d89a80b568833",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,10,7,3,7,7,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"951d00b04e59c7e9e419666da5d8c9de",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,4,0,0,0,6,0,8,12,31,25,26,39,16,17,43,15,0,0
"953254afea23fab92befc5695332d961",23,10,11,14,12,12,14,19,15,17,19,12,9,6,12,9,0,8,10,17,22,17,20,7,22,21,22,24,26,25,45,35,22,24,34,24,16,38,33,60,75,52,65,54,35,17,20,31,28,19,13,21
"95456038c409a441c4961d9ed465ffd0",0,0,3,0,0,0,0,0,0,0,0,0,9,3,5,7,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,4,2,0,5,0,0,0,0
"95e1651dc9afdc9bb6b734c91242f080",22,10,9,22,7,4,6,6,5,0,3,3,0,2,3,2,2,4,5,6,1,9,11,6,19,12,11,9,3,4,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9633d7c7613ce8aa6c51c61462a4f313",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14,9,6,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96708700dc0f2233abb2341e14b97382",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,5,0,0,0,1,3,0,7,3,11,12,1,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0
"969a83c4b0e63e81ea4a9560cd3e7bb5",0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96d656cd33da8a672139b75941130e13",2,0,11,0,0,0,2,0,3,0,0,5,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,4,0,5,0,1,0,2,0,1,0,0,2,3,0,0,0,0,1
"97af5bf4e020d636e6ffec267b60b074",1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,2,6,0,0,0,0,0,15,14,26,15,18,6,3,0,3,0,0,0,0,0,0,0,0
"97c52edd8aea468d538d9ce2289d85ad",0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,22,12,21,32,29,27,17,17,0,6,0,3,0,0,0,9,10,0,0,0,7,15,11,0,16,0,0,0
"97ddf4b0960229bfb0396d2c6eea6d59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,7,9,6,0,0,2,5,8,6,5,12,11,14,8,27,11,11,14,20,19,9,0,0,0,0,0,16,23,48
"983ee520094f23c75bde59f97c326535",183,60,65,74,0,0,16,18,26,36,0,0,0,21,20,0,0,0,0,0,0,0,0,20,7,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98426fd2f9093af58df686805261a6d8",34,11,12,19,13,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98630abdbd464d8ca1d507f748a6feb2",11,29,42,39,10,5,17,9,14,6,0,3,21,11,0,3,3,0,9,21,17,16,16,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"988239008795086e517ba384136a27fd",3,0,6,7,11,7,3,5,16,4,8,8,8,0,4,7,0,8,8,7,10,19,15,7,10,11,14,6,6,6,9,11,8,0,11,0,0,0,0,0,0,0,0,10,9,12,9,19,10,22,12,0
"994b0aa0230845a970aa74f689ccc042",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,10,5,6,0,0,0,0,7,5,9,3,3,9,7,0,15,12,0,14,0,2,0
"99717fca2d9767973185774021018d61",2,1,7,9,8,9,0,5,4,14,6,7,13,8,6,4,13,6,19,12,13,7,11,14,8,11,18,22,21,19,10,12,38,13,34,14,26,21,20,18,21,13,19,26,23,12,14,14,19,5,7,4
"99d7dd8fdd43cef331f256e86f097a82",0,0,15,39,0,0,0,0,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
"99deb3c5ecb022ec05609ebd1112a557",6,0,83,4,13,8,5,0,6,5,3,0,6,4,6,11,15,5,5,5,10,3,3,5,2,6,0,3,5,14,0,6,0,0,107,0,135,0,0,5,10,6,4,0,0,13,1,0,5,4,0,2
"99ebc3fd7be0a94952e00751f9337419",0,0,0,0,0,23,0,0,17,14,0,24,0,0,19,25,0,0,0,0,0,0,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,0,44,0,30,42,0
"99fee0a19b008f861969600865c985de",159,58,205,306,535,799,926,1237,900,315,81,176,189,244,275,205,78,146,135,167,180,169,156,171,146,212,261,355,427,377,523,410,315,357,331,914,835,948,1405,2196,2164,3048,2741,3610,4378,3053,3191,1615,3902,932,663,364
"9a0f1adac69117e976543e2c57f39ceb",24,8,7,10,13,9,13,3,6,7,6,2,1,0,0,0,0,2,1,6,0,4,4,2,12,4,6,9,8,9,6,8,5,6,4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"9a580cbb0689f2169fb42d3ffdae4828",1,2,0,3,1,0,3,6,3,2,3,4,0,0,0,6,6,0,0,7,22,2,13,0,5,12,8,10,0,8,4,0,17,3,3,9,13,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"9a5e1278ace78191f0b0623236b1db99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,34,0,20,9,15
"9a6c878c7cbb5bcd21ee669baef9d4bf",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,1,1,6,9,11,7,12,13,3,5,12,7,15,12,9,5,4,6,4,3,4,4,4,0,7,3,0
"9ab3a54e5cefa6a766fde0d8c304769f",83,25,48,67,69,121,136,224,159,245,90,59,40,42,50,67,31,69,48,62,52,63,80,86,37,23,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9acb555d3c5dd77e9035a661e7ad1bb6",2,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,8,5,0,0,3,3,6,0,3,6,3,0,0,0,8,0,6,0,9,0,11,0,0,0,0,0,0,0,0,5,5,0,0,0,0
"9af05ced1bd5e92d1218982f92e952c2",1,0,0,0,0,5,5,13,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,9,0,0,3,5,7,4,22,21,0,21,61,34,46,29,42,40,71,48,12,27,1,0,0
"9b13767ad70a5aba75dfb8ab53b41a60",139,41,151,219,146,165,184,114,157,199,131,231,308,227,271,219,86,148,197,135,120,135,126,79,91,62,60,49,39,37,27,34,37,47,34,31,15,28,16,37,31,20,38,26,50,34,24,37,52,91,45,58
"9b1d91a72a327c037228c8b5dd198542",0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9b32aaa490ddad1be44de4d964ec1884",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,5,12,41,16,27,123,38,41,45,65,123,53,51,41,35,22
"9b5d0acf2be6e4c4aae5da0b17d19717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,18,10,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9c190e263c6058544027bc229643bb29",88,22,56,43,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9c23c8201866799f614a01493a6c03ba",0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9c7422a3a4ea092153a2fbc0fe158fa7",0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,0,0,23,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9d05014a16ab5a0ee4363d6de545af19",0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9d18b88c777e25d24c185175482e6238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5,6,3,7,5,7,0,0,5,3,0,2,0,0,3,1,0,5,0,20,10,0
"9d4353a727dc6025242c12b3ce1767c4",0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,6,2,23,11,7,0,4,6,0,11,0,6,0,6,9,0,0,0,8,0,4,0,0,7,8,3,3,4,0,3,0,0,0
"9d8eacff7b92f54d65e4a8cd9dd48e41",85,23,47,40,18,13,6,9,5,0,6,0,0,11,0,12,9,15,15,0,8,6,6,0,0,8,3,4,8,12,29,19,20,18,12,25,12,38,19,14,10,0,0,0,0,0,0,0,0,0,0,0
"9dc03fb79baa32e610c088586793edb5",24,7,20,22,12,11,15,25,17,13,10,8,10,8,9,5,11,16,19,16,18,19,10,15,15,14,11,7,6,9,7,0,12,5,8,5,5,4,1,7,0,6,0,3,0,0,0,0,0,10,24,23
"9dcc3a2e3aaadf2ca5ce15bf17f3fbb8",2,0,4,6,0,3,0,3,0,0,0,2,2,3,1,3,4,4,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9e41e330fb7e68d6b30066bc1085a4b9",0,0,0,0,0,0,0,0,7,0,12,14,32,23,13,31,22,20,6,8,8,18,23,8,11,0,6,0,8,5,7,7,7,6,16,4,0,0,0,0,0,0,0,0,0,0,0,13,0,11,20,17
"9e5d99fdf54fca73bdef3dac7d2cfc83",2,1,10,0,2,3,6,4,11,21,6,6,5,4,11,0,3,0,0,2,3,5,6,0,2,5,0,0,2,6,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"9e8f988efe35b7d4ff4e9a4665f0d84c",0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9ebaf4266c5910b2f9c9b94fd648a6a8",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,9,14,15,10,0,12,3,6,7,0,7,0,4,1,1,2,0,0,0,0,0,0,3,0,0,0
"9ed5a69c305cd9031b6d38bb9f375923",36,11,36,63,59,61,82,97,54,26,40,38,22,70,52,73,28,41,40,20,39,32,29,47,31,28,42,82,60,58,57,44,28,18,33,43,26,52,47,55,76,80,38,11,11,29,22,13,25,11,4,10
"9eee24da678425510af4dcde40b297ac",18,14,8,2,2,9,3,0,0,30,5,5,11,0,0,10,4,5,0,1,10,16,24,48,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6
"9f109789d0f38e315f3a7f5fd074ed26",0,0,0,0,6,1,4,2,0,0,0,0,0,15,5,1,7,4,35,12,7,0,2,3,0,0,6,0,1,15,0,3,1,0,43,2,131,5,6,5,22,18,15,15,10,23,15,1,25,11,5,18
"9f1b8cabfb93732da040e5a55826fdf2",0,0,0,0,0,0,0,0,0,0,0,10,28,108,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9fec7bdd6bd88e710bd69b15692e54a0",0,0,0,0,0,0,0,0,0,2,6,8,5,8,3,5,0,11,6,4,11,14,1,6,9,8,13,6,0,2,0,7,5,10,17,0,0,0,8,0,0,4,0,0,0,0,0,2,0,0,0,0
"9ffeedb528881480eb4ad6cc5b664492",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a09455b1abaec131198b4d08497cc36d",24,0,8,14,8,10,13,15,35,28,15,63,43,18,23,7,5,8,7,6,10,7,0,0,8,9,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,18,17,0,8,2,8
"a098ac580e22c8a575dac8a799605492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,40
"a0b7fdabf911ef0e49f23d0f2d27e018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,11,21,20,11,5,3,6,0,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a0c0585d05222fc90804b5ef26e64aee",0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a16ce0fb1a6a4b90ece9559b04392aa5",7,18,0,6,3,2,0,3,0,0,4,5,4,6,0,2,9,1,6,6,10,7,15,9,18,18,13,9,14,14,9,12,16,6,1,2,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0
"a177f97037aba87265f2a97f3a85e353",1,2,7,15,18,15,35,38,48,42,15,10,34,33,11,6,9,5,7,14,6,9,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a1b5c22937f5d5a044f7d3d1769975c3",0,0,27,0,0,0,0,0,16,0,0,0,0,0,0,25,0,28,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a1cfb91b2376174aceaa69e673c337f0",0,3,0,0,0,0,0,3,5,0,2,3,3,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,11,5,6,4,4,7,4,0,4,5
"a2bbf25303559235d53c584cd9729a61",0,0,5,0,4,0,0,0,3,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,4,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0
"a2be57710dcbbcedfaaf3177b776aebc",5,0,7,5,5,3,5,2,8,5,4,10,4,3,1,0,0,0,0,0,0,0,3,0,0,0,3,1,0,1,4,0,0,1,3,0,0,0,1,2,2,0,6,0,2,2,0,3,6,0,0,5
"a2f21cd05cbf503426f5e24ab1aa0d65",91,37,64,152,131,153,153,148,150,192,123,136,208,120,67,152,51,160,108,124,197,178,174,94,162,157,141,188,172,140,202,177,214,176,105,150,119,90,58,37,26,23,16,5,0,0,0,0,12,0,0,0
"a3065a540f12dc49fe3bc1cba4901cdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,7,8,9,16,13,0,0,0,0,0,3,0,0,0,4,9,8,14,16,14,0,0,6,10
"a32ad8a629678e6aa1c72481c8a53bfd",7,3,9,3,5,0,5,4,3,7,12,9,0,0,0,4,0,0,0,0,0,0,0,3,3,5,6,5,20,7,10,0,20,16,15,11,0,0,6,0,0,5,3,0,0,0,0,0,0,0,4,6
"a339191060b1b58b86c3e75a270c37af",0,0,4,0,0,0,0,3,7,0,1,3,4,0,0,5,3,4,4,0,0,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,6,0,4
"a38314004e8cec3bd0349e44bb13d278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,7,0,10,10,24,21,12,25,18,29,30,17,10,21,21,12,10,0,9,3,4,0,0,0,0,0,0,0
"a3872cb81228347fb6507297dcbc5368",11,3,8,10,3,5,6,0,0,10,6,0,5,0,12,15,6,19,19,19,16,13,0,0,0,0,0,0,0,7,14,12,6,0,0,9,4,0,3,5,0,0,0,0,0,11,0,6,7,14,0,0
"a4068c3575411553dda2d7b26dfc75a6",0,0,0,0,2,0,0,1,11,6,4,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,8,0,0,0,0,6,7,1,0,2,6,0,0,0,2,3
"a47f1d9b166707448add5c1c113eb511",0,0,0,0,0,0,0,0,0,0,9,0,13,0,0,0,4,9,12,6,11,12,7,18,7,6,3,6,9,4,11,5,7,5,6,5,15,0,5,0,14,0,4,11,15,8,0,10,13,5,0,13
"a4cd22fe21ade24fa79c2d0f77afab77",0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,4,4,2,4,0,5,15,4,19,5,9,31,12,9,7,10,14,11,13,5
"a4e504f9a1cd743145ef940e3e8fd45e",29,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a4e5ee0de3048d236790152448fbad31",34,10,41,49,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a50402c28a4f5a97d6c4b864bf13551f",0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a51f3cb37a0e4401e214cab5b5ad7474",0,0,0,0,3,0,4,0,4,8,0,15,0,0,0,0,0,0,0,1,2,0,0,6,0,0,5,0,0,4,0,2,0,0,20,0,0,4,2,0,4,3,5,0,9,5,3,0,0,6,6,3
"a52ca5460d3b1b0d79e89747bcb5bd52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,6,0,3,0,10,12,0
"a57464662ea9bbe9c9bb0646cb27ce44",0,0,0,4,9,5,3,5,6,12,37,29,23,22,65,54,16,29,11,15,11,21,15,7,6,2,4,5,6,17,8,11,4,14,6,6,0,0,3,8,5,4,2,4,1,6,13,14,6,25,10,6
"a5b2867635b4fea2e663bef3a60a62c0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,70,139,130,40,32,27,19,54,16,0,0,0,0
"a5d485b2efa5c0264ea7e556408a339c",0,0,3,2,12,20,8,9,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a5e4fa1c4fdfceff6877d2ba21ae0b91",7,3,3,6,7,4,2,0,5,1,5,0,0,0,0,1,4,0,3,6,4,2,6,1,2,4,8,4,0,1,2,5,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a5efb13bf5829839a310bc517d2a161e",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,3,10,7,12,18,18,6,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a67a68a01499f61748e08f54ce7fdbbe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,7,7,6,4,3,6,6,3,4,4,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a738568b261166a672bdd2c51055fff7",0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a7390d0568f382167733e8c63a13406b",0,0,0,0,0,11,5,0,0,0,8,0,15,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,17,9,9
"a74bf441cdded91f3db3e0eb12d5c7d2",0,0,0,0,0,3,4,8,1,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"a76ed537b8ee9719d0745e726300bd18",0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a7de17674beda64dd67503b55cedb148",0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a87d6e774e76d1c4894f905595e02fdc",8,6,0,0,0,0,1,0,0,4,2,2,0,6,6,2,6,12,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a8809cc11488285159b609a0b669f59d",90,45,129,170,150,117,132,144,41,28,2,13,15,24,32,23,8,53,87,105,106,49,43,35,44,82,140,152,199,151,233,192,193,82,35,32,53,84,133,130,90,41,32,58,105,171,212,23,129,19,81,94
"a8985695e90a39ad84c796e38206f195",39,16,48,63,0,0,0,0,0,45,597,244,20,124,218,182,100,93,46,123,146,73,95,168,160,233,158,151,74,66,54,55,135,159,150,261,104,113,0,0,0,0,0,0,0,0,0,0,0,0,0,38
"a919f5e452192c69ef21dd606b999bd7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,9,0,0,17,10,0,18,16,9,0,12,0,0,0,0,0,0,0
"a9ec0207e32658be47b0b67b534bc953",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,3,0,8,6,0,5,9,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,0
"a9f95b18be45a1589cb148d9f36d4b0c",0,0,0,0,0,2,1,4,1,0,10,20,16,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"aa1ad72a3d07f056b13f25e757f08c85",0,0,0,0,0,0,2,0,0,0,39,11,0,5,8,3,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,15,7,35,35,0,11,40,29,50,79,110
"aa1b74da9eab818d20c58168b13c7d9d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,7,9,0,0,5,0,0,3,6,9,4,0,0,0,0,0,0,0
"aa203bbc98224540b556cf123e097c88",21,13,83,124,113,166,193,146,70,110,174,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,50,0,84,15,21
"aa3b9802bc3352fa13c30dadc6366368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"aabb82168cc5440fc5c662209b0baa8f",51,18,83,26,84,128,128,90,33,15,22,64,128,107,107,47,18,35,50,69,50,42,43,58,25,15,22,29,50,41,43,45,42,60,24,41,42,76,98,94,102,90,68,100,66,39,73,118,52,196,276,223
"aad6cadb20a8672074febd6328a96b93",31,0,15,14,14,0,13,9,15,26,10,23,33,26,24,24,19,11,15,13,21,29,22,25,11,20,15,22,20,15,14,9,12,19,17,15,20,42,4,0,15,0,14,10,12,0,10,12,18,11,8,20
"aada402c5d802bf90b3c1335a890b1b6",7,6,9,15,10,4,4,6,5,0,0,0,1,0,0,0,0,0,6,5,3,2,0,0,0,0,2,2,0,3,0,0,0,3,0,5,0,0,4,0,6,3,11,12,7,9,6,9,8,7,13,3
"aafa585706cf74150f110acd7bb16852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,7,7,11,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ab9fffbd19c5befb1257fa83e079db14",0,0,0,0,3,0,4,8,11,10,10,6,7,5,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,6,5,6,4,11,1,6,8,5,4,4,2,2,2,0,0,2,1,0
"ac5b3895b8821f2c086292966f44e9e6",0,0,0,0,0,14,21,42,2,6,15,0,0,0,0,0,0,0,0,6,7,0,0,0,15,17,13,19,14,15,24,0,0,5,0,0,0,0,0,0,0,8,30,24,15,7,19,20,26,12,0,0
"ac8ef36c8cdc2b87bf3d486a0c629706",18,5,34,47,13,10,9,23,12,13,27,18,30,24,8,13,8,25,15,30,30,36,34,44,53,36,30,28,24,17,29,29,25,12,10,18,7,20,13,7,4,0,3,1,5,7,3,3,0,19,8,11
"ac993796b709f60df41efe1073f4f242",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,120,71,42,14,3,60,31,0,0,0,0
"ac99485f6be64e28d977e9e2447bd251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,4,0,5,14,2,0,0
"aca7c71aa333d968ebf1e9db8e0a10a4",0,0,1,2,0,0,0,0,2,2,12,12,9,6,3,1,0,3,0,0,0,0,2,7,5,10,5,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ad135ec3dde2b7e9fd437fe462b6cee4",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,11,0,0,6,12,27,15,0,9,0,0,5,6,0,0,0
