"ID","UK01A","UK02A","UK03A","UK04A","UK05A","UK06A","UK08A","UK09A","UK10A","UK11A","UK12A","UK13A","UK14A","UK15A","UK16A","UK17A","UK18A","UK19A","UK20A","UK21A","UK22A","UK23A","UK24A","UK25A","UK26A","UK27A","UK28A","UK29A","UK30A","UK31A","UK32A","UK33A","UK34A","UK35A","UK36A","UK37A","UK38A","UK39A","UK40A","UK41A","UK42A","UK43A","UK44A","UK45A","UK46A","UK47A","UK48A","UK49A","UK50A","UK51A","UK52A"
"e04243e304e9f2989f8f1b50369757f1",0,7,15,0,27,0,14,0,0,15,7,0,0,10,0,10,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,14,6
"e051cc52b7b8ecf2e3ea1a508ac64fcb",19,19,7,6,10,9,11,6,0,0,5,11,5,0,0,0,0,0,0,0,0,10,17,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"e052825b6062df5b032c033bd637686c",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,5,4,8,4,22,5,3,5,8,0,0,3,0,0,0,5,1,2,5,1,3,1,5,0,2,0,3,0,3,0,0
"e07417e82c2d3493a38ebd6765540920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,8,9,8,8,4,0,0,0,2
"e1912024d10f3a051447c215e471ca46",0,2,1,12,0,0,0,0,9,25,6,0,1,0,0,0,0,0,0,0,0,12,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,2,0
"e1d824420bc29ce13d337608882170af",0,5,0,4,0,8,0,6,6,0,4,5,5,0,0,2,7,0,0,0,11,17,11,19,10,9,8,20,16,8,16,16,16,0,0,8,3,0,8,13,11,0,5,0,5,5,0,0,0,6,0
"e212a5313f268a224b44f8cdb29bf880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,24,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e234c0d07b0652afe259ec8b7d551ecb",6,3,5,8,10,9,21,24,26,34,2,5,16,17,15,12,24,15,18,8,3,3,6,4,3,0,1,4,0,0,0,4,0,4,7,4,11,0,0,3,0,0,2,10,0,0,2,0,9,3,8
"e24afe589877e2e93d1a400b5e8ee0a0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,4,0,6,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"e25ef47f374d93454b340499c284a37e",127,114,129,124,104,98,84,64,79,70,0,17,106,136,129,119,137,153,152,160,463,172,144,142,50,40,55,55,37,5,199,158,86,120,142,120,124,112,92,114,79,87,79,74,27,61,60,10,62,5,68
"e2cfe099d4a73a03ac5f80d4f8369dbc",0,2,1,2,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,1,4,0,1,0,0,3,0,0,0,0,3,3,0,3,2,0,4,0,2,1,0,0,0,4,0,1,0,0,0,4
"e335f74033bc634af43ee6baa84fa247",21,11,16,17,16,29,10,10,14,19,16,39,14,12,9,18,21,20,13,27,84,86,110,21,17,31,50,44,39,23,49,67,67,11,17,15,12,17,41,32,29,37,21,7,20,32,49,36,3,18,4
"e36bb4268ac52a9f32b836f53f3ccd7e",8,8,6,3,6,6,0,5,1,3,7,7,5,6,7,8,8,10,6,17,11,9,10,5,4,7,8,22,26,16,7,2,6,9,7,3,2,0,3,3,4,7,3,0,3,0,4,3,4,3,3
"e38bafa6321bd4ed4b15f934c3eb652c",129,109,83,66,41,66,33,13,15,8,8,17,0,4,5,10,10,15,5,24,15,40,45,8,29,36,157,119,139,125,120,121,119,153,71,161,89,158,187,274,197,219,94,81,133,63,160,131,25,25,18
"e416d0916760d2fc17b616e2ac3ad855",0,10,6,4,5,12,9,12,10,11,15,6,11,10,11,6,6,10,8,10,6,8,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e4c9bd91c90f558039548878b78f1444",0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0
"e50ac7924230b384d4fefc0523d48504",0,7,5,6,2,2,6,2,4,5,0,0,1,5,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,7,0,0,0,0,0,8,2,0,0,5,3,3,8
"e50ef105c24b7e4f9415e7e3f218eca8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,16,21,13,0,12,0,0,5,9,7,0,15,5,2,8,0,0,4,0,3,0
"e52aa58caacbf5965f7881de8af01e50",0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,3,2,0,6,0,7,5,15,5,9,6,9,9,9,7,10,12,3,5,4,7,5,9,7,9,6,5,0,5,2,5,0,0,1,1
"e52db44f0e02d0f69c07cb8e8c3899bd",13,8,13,14,10,6,9,5,3,0,2,0,0,3,10,12,60,56,17,9,8,17,7,14,5,7,0,2,5,0,4,2,0,18,21,31,39,14,5,0,3,0,0,0,0,0,0,0,0,0,0
"e537cfbc890f48d75ee3addea8f7f0c5",4,15,0,0,0,0,7,3,8,0,11,1,11,12,4,7,3,7,4,6,3,4,11,12,19,12,11,7,17,7,0,1,0,9,9,12,4,5,6,7,10,21,48,31,22,20,9,10,7,9,1
"e5c76e194d6da62bd6b70884ed1ffebc",0,0,0,0,0,0,0,0,0,0,0,1,4,7,5,6,0,4,1,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e60eef60b1c50664070888b681ea5533",0,0,0,0,0,0,0,0,0,0,7,0,0,4,2,3,7,3,3,10,8,8,24,41,48,4,1,0,0,0,0,0,2,2,5,9,0,11,22,19,29,15,5,1,0,0,0,0,0,0,0
"e657907312415da47ee5d5a4796a675a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,4,5,5,1,3,2,4,1,2,0,0,0,0,0,0,0
"e68311475d815696d032140a72446a25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,6,7,17,11,11,9,13,2,2,0,2,0,4,0,0,0,0,0,0,0
"e694abe5f4c4f786011076ed7547bd33",0,0,0,2,3,4,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3
"e6fcd08782725a0157bbd7091d46a9b3",4,8,12,13,10,9,13,4,7,16,0,0,8,6,11,4,5,2,10,5,0,0,0,0,0,0,0,0,0,2,0,0,0,9,3,6,7,3,0,0,0,0,0,14,0,0,0,0,5,0,10
"e73a9cf27ef63a72b10faa2c5335e24d",0,0,2,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,3,1,2,2,4,0,4,1,0,3,0,0,4
"e7a62ca896ccdb70816a8fd36b85dbc8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,12,11,5,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e865f29a716e8d51f83931befa951240",0,0,0,3,3,1,0,0,0,0,0,0,0,2,0,4,0,2,0,2,0,6,4,5,5,4,3,2,3,0,2,8,8,2,1,0,2,0,2,2,6,5,6,3,7,3,8,5,6,5,3
"e8724520788bb38a7f9d22c91318f016",147,100,140,125,123,120,120,105,84,81,123,116,100,100,101,64,103,98,71,96,139,109,117,92,40,65,74,80,71,50,101,138,159,84,71,87,122,99,150,170,198,159,170,70,183,176,191,133,70,137,93
"e8d3cad5fe82f9f21f015cd0ae9c252b",0,0,0,9,8,5,6,9,7,19,0,0,0,0,0,8,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
"e8e2264be6ab41400b1c21b82e94eee7",0,0,0,0,0,0,0,0,0,0,0,0,45,45,66,45,40,41,51,52,39,16,0,0,0,0,0,3,0,0,8,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e8fca6f4910840f6b7e832d7315406e2",0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,0
"e9311af1b908303f03c070ba934c0d8a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,18,20,56,104,223,433,1022,1184,447,300,205,156,117,157,169,132,84,34,12,26,19,19,0,0,0,0
"e94df42a1d6c972ebbdadb6f2d537781",6,0,0,0,0,1,3,5,4,30,0,3,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1,1,1,7,0,0,0,2,5,0,11
"e975a1f18f04d7233990886cb912b6d5",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,4,2,4,4,0,0,9,6,4,5,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0
"e98974c14927237cdeee890c86479e3a",2,0,0,2,3,1,0,3,0,2,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0,1,2,0,1,0,0,0,0,0,5
"e9cd50d73533d8ad7817231b3fd2528a",0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,11,7,0,0,0,0,0,8,8,9,5,0,13,8,5,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ea14ea375b05b4ec28978ccb4b40f783",0,0,1,0,1,0,0,0,1,3,5,6,8,3,1,1,2,0,0,0,3,4,4,6,11,15,10,11,10,6,6,9,4,5,0,2,5,7,7,8,2,3,4,0,0,0,1,0,0,0,0
"eaedbc36ab419c72fe12c3ab0b7aa58a",0,0,0,1,0,0,0,1,1,2,6,7,0,0,0,0,0,0,6,4,0,5,6,0,3,4,2,3,0,0,0,2,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0
"eb1e98f8c3683669983d61500abef05d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3,11,0,0,0,5,0,2,2,10,15,4,0,0,0,2,2,4,12,16,1,1,0,3,0,15,0,0,0,0,5,0,1
"eb2cf82bc12b86f56af7052246a1e8b7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eb79af3a1a9aa989f04b9161f7cfbcd5",0,8,4,6,5,2,0,4,0,3,0,0,0,0,0,0,3,3,2,0,5,0,4,0,2,0,4,0,4,1,0,0,0,10,12,12,8,12,0,0,0,0,3,8,0,0,0,0,4,4,0
"ec4387340f04d3ca85d61e808a411bb9",64,66,27,33,29,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,0,34,36,43,36,21,63,29,60,98,124,85,172,69,40,84,26,70,53,0,15,11
"ed87b725f64bc315435ef8faf099e087",9,10,7,16,11,14,19,19,24,14,17,14,3,4,7,5,12,9,5,18,13,14,29,34,20,18,8,10,5,8,5,5,10,4,2,7,38,22,18,20,11,13,11,4,5,6,6,4,1,6,0
"edb114398ced5bf958f4f404493a6642",4,1,0,5,3,4,4,4,3,4,5,2,2,3,0,4,2,0,3,3,0,0,0,0,0,0,3,2,0,2,0,0,0,5,2,7,5,6,3,0,3,0,4,13,0,0,0,4,26,8,25
"edb2bd987e6a355bec952d37496ee974",0,0,0,0,0,0,0,1,2,0,5,6,4,0,4,7,4,0,0,1,0,5,8,9,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"edba390319921d9b40530273fa296ad9",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,13,24,40,174,260,190,103,25,11,2,2,0,0,0,0,0,0,2,0,1,2,10,3,9,12,2,0,0,0,0,1,0,0,0
"edcee9ae6196e011c79d9763cfa748db",25,16,21,7,7,18,14,8,11,7,15,25,8,8,12,3,6,11,6,11,27,35,33,19,20,40,48,34,27,32,42,46,56,10,18,13,25,24,46,76,64,100,79,27,79,77,107,54,14,48,23
"edfd4e535935b9e6ae85cecbfeb3f857",0,8,25,0,16,14,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee6ee5f00eb1c192da3115ea88c2c0b1",25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,24,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,14,0,0,0,13,13,0,0,0,0
"ee72ee97db064e5d745356f479b9e576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,10,11,21,0,4,5,14,5,7,9,0
"ee77eb56f89bb109c16e2ae23264524f",0,3,0,0,9,3,4,10,8,12,32,41,31,12,19,14,26,41,24,29,58,36,40,38,25,12,17,12,20,33,25,33,32,34,29,22,14,2,7,8,9,15,14,8,17,24,11,17,14,25,10
"eea487e1950f3d34ba497e3d03d56f9f",0,17,9,8,7,6,5,6,3,7,20,6,7,5,15,12,24,36,64,98,74,70,54,83,74,32,16,19,8,5,17,19,8,15,15,14,17,12,16,17,14,14,8,6,19,8,4,11,22,22,13
"eecf158869f190e33a24d698ededdf2f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,3,2,3,4,2,1,6,1,2,0,0,0,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0
"f0251ae1f45621e16745ce99443f242c",184,135,138,101,72,67,76,102,123,94,175,106,140,216,239,247,436,497,543,625,256,551,710,495,363,241,184,127,137,203,135,158,205,202,206,264,207,110,80,72,116,116,159,94,145,120,104,172,206,266,146
"f03c2a699a00a9bca138d98dba2bc63d",2,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,5,2,4,2,3,7,11,9,11,6,22,14,19,5,8,0,6,4,14,15,16,21,8,0,7,9,5,3,1,0,2
"f06e4d52c20b478e75c040acbc25b4c4",0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,2,0,5,9,7,5,7,5,3,0
"f17e4ffdb1d54ebf88a8f17add4b6432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f1c5081fdd36b7aaa8b2f0c1a4235d43",0,5,0,0,0,0,0,0,3,0,3,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,18,12,13,11,24,16,0,6,0
"f26e486e66098b7a2d73b5ba2c1e942d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,8,7,4,3,2,1,0,2,0,0,0,0,0,0,0,0,0,0
"f2c127d6c65894d57e7977bbfb94689b",0,4,5,11,6,6,9,2,5,6,7,11,0,2,0,0,6,1,4,4,21,21,8,7,3,6,2,7,5,7,13,12,19,0,2,0,2,2,5,10,6,4,1,0,0,0,4,0,0,0,0
"f3038daa370b26fd9677a1805821565b",0,0,0,0,0,0,0,0,0,14,25,0,19,27,52,51,49,48,39,50,24,15,17,19,22,20,22,17,20,17,18,16,17,44,39,21,0,19,26,33,31,32,36,33,29,18,15,13,24,25,27
"f34cdcd73e535507d29c29b19d01f658",641,674,603,550,449,507,437,397,413,236,114,52,301,380,377,342,438,374,272,226,65,27,51,43,70,235,357,159,24,27,54,40,56,158,189,257,332,310,117,100,78,95,151,217,265,353,405,130,206,130,242
"f38ddc9a4556a872ce3ee8607f098d18",0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,2,2,4,6,13,0,16,21,2,3,0,0,0,0,0,0,0,0,0,0,0
"f49d37771055c7f9ef75532d29b440aa",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,0,9,9,8,14,8,8,11,13,14,24,20,15,21,16,13,19,15,8,15,12,11,11,8,6,4,7,7,0,9,5
"f4f0bce0d85690e4cdf809ed181ef31d",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,5,3,3,1,1,4,0,0,0,1,0,0,1,0,1,0,3,5,4,0,6,0,0,0,0,0,0,0,0
"f527af6b382d2df2e1ba7a1abec8e04e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,6,0,10,0
"f52ef9e9d534b765b5b0300d5ed37442",8,10,7,7,12,5,1,6,5,3,8,0,2,4,5,7,4,12,7,12,6,14,19,18,25,42,70,73,99,149,122,128,104,96,79,46,16,14,17,15,17,18,17,17,14,18,8,7,9,5,0
"f56ed551ab651703122f27ed09a401c1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,4,3,0,9,3,0,7,8,8,2,3,2,0,0,0,0,1,3,0,4,0,0,0,0,0,0,0,0
"f5806ed378a5948bda5dccd127d0d315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,1,7,2,5,6,2,3,0,1,0,0,0,0,0,0,0
"f5a3284725d690f4625fa9f87f67ea6b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,4,2,2,12,9,10,9,6,3,7,3,0,4,5,2,3,0,0,0,0,0,0,0,0
"f5f5e0da89730462abaf6301a9557193",0,6,3,4,12,0,8,0,11,0,2,0,12,9,0,9,0,0,0,0,0,0,0,2,8,5,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,6,12,5,8,11,6,13,0,16,4
"f6421dfbd16ab420d728d65a8225fe48",0,2,0,0,9,11,5,14,8,14,4,0,7,7,0,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,15,18,0,0,0,0,0,0,20,0,0,0,0,24,0,21
"f672aa3aea2d03f0b297739022e9b716",130,81,138,151,144,144,131,105,100,82,107,66,85,71,73,67,78,82,64,99,34,30,34,51,44,55,44,41,50,47,44,45,39,37,47,45,42,68,60,56,69,96,87,72,67,62,51,44,67,99,71
"f6b283302afe756b66e244b3b4e44efe",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,2,7,6,7,0,0,5,7,7,11,9,21,5,7,0,5,7,12,8,9,0,0,0,0,0,0,0,0,0,0
"f6da31c9e8321aa5dc525c8b4f9446ae",0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,13,6,5,2,1,0,3,9,5,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"f7372a710d130edad4d8ac95e48896d3",50,28,15,11,11,11,8,1,0,6,6,12,6,3,0,0,0,2,0,0,3,2,0,0,0,0,3,5,2,0,2,0,0,0,0,0,0,0,0,6,3,6,5,6,10,18,29,54,18,83,28
"f74d3e9cf8ab72a1de9a92449da597ae",0,11,0,0,0,0,22,35,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f74e7c4731aacbd048ec6752523c4ecc",0,4,4,9,11,8,13,8,11,7,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,2,13,8,5
"f7e6bb76797cb1ec21c6b965fc7b0420",9,16,24,22,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,6,2,0,0,0
"f81f78a345c6fbbdce40078aa2e1d44c",11,4,10,4,7,11,5,5,11,8,8,0,0,2,0,0,0,0,0,7,0,3,6,6,8,13,12,10,4,0,0,0,0,0,0,0,8,10,7,14,6,5,11,20,12,16,5,13,20,19,28
"f84e36d56e98c342148af1d88a6c649e",0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,15,11,6,4,0,0,0,0,0,0,4,0,0,0,0,5,0,4
"f8f427511130baa6262b0a0b2c87c801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,0,1,0,2,0,0,0,0,0,0,0,1,5,2,3,0,0,1,6,1,2,0,0,5,0,0
"f908a38600f83fdc81be5d4d19e1c44e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,17,11,8,0,0,0,0,0,0,0,0,0,0,5,0,10
"f9340dab1f8f7944c1161a02b09ce15d",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,2,5,6,6,18,15,12,52,51,61,22,15,26,18,50,97,74,41,26,14,8,18,17,9,13,0,3,3
"f960a197844583bb25c6dbe6a57cdd68",0,9,14,7,3,7,4,0,0,0,9,0,4,0,0,1,3,6,4,6,0,12,11,10,5,22,14,7,5,0,3,8,8,3,1,0,0,0,7,12,7,7,7,6,12,7,8,5,7,9,4
"f963be2062b9a088c922feb4752b2de6",0,3,6,3,0,4,0,2,7,3,4,0,5,1,4,0,2,5,10,10,49,27,43,30,33,21,21,24,29,11,48,48,51,8,9,19,23,27,48,44,26,25,24,8,23,21,18,6,0,9,0
"f974c6c89b4815c8b2cbc1c7cb0a176b",0,22,33,24,26,21,9,6,8,7,0,0,0,0,0,0,7,10,8,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0
"f9c1c7de158ab4d555ec46bec26478f1",0,0,0,0,1,0,0,0,3,3,6,0,5,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,3,0,0,0,0,0,0,0,3,4,13,4,7,7,28,48,19,40
"f9e7eb6a47d74a1d730df3e9e430a08e",0,3,7,6,13,5,6,10,9,3,7,10,4,12,5,7,8,8,9,5,4,8,7,7,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,3,6,2,2,4,1,4,1,0,4,0
"fa96cbd7b2df953f48e159b78c51527d",0,3,0,0,0,0,0,0,7,0,6,2,0,0,0,0,0,0,2,4,2,7,6,10,10,11,8,8,6,4,0,0,0,0,0,6,0,11,17,22,14,15,5,0,8,0,0,0,0,0,0
"fab8af155ae183bc753a90c1ce866a06",0,0,1,0,0,0,0,2,4,3,3,7,4,2,4,9,10,4,5,5,12,9,17,44,15,16,8,15,23,23,20,23,24,14,25,12,16,1,2,0,1,0,0,0,3,0,0,0,0,0,0
"faedbc6a762577591c9c7d9031e6ebac",0,10,6,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"fb04e73fe1e933fd2e1ef344f57a1fdf",0,10,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,10,15,10,11,7,16,6,4,0,0,0,0,0,0,0,0,6,11,26,23,22,18,36,21,50,41,20,11,0,7,0
"fb82fe7da2bcc875f54153b8fd1f0739",0,2,0,0,0,0,0,0,4,0,2,0,2,0,0,4,0,5,0,2,14,12,20,4,7,9,15,9,22,5,29,26,20,5,7,5,2,2,20,23,15,13,7,0,11,8,11,6,0,9,5
"fbaa1d00744b47d622e611330e2f5ead",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,15,9,9,6,0,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fbb976be474aac9a346a577505700ec0",0,4,5,11,5,3,4,6,8,11,6,2,5,7,6,11,5,0,4,4,3,5,1,4,9,1,5,4,3,7,5,1,2,8,8,0,3,0,0,0,0,0,0,16,5,2,5,3,18,6,19
"fbc0d28c02aad50d168fe81446d181bf",0,1,2,0,4,3,4,3,4,4,1,5,5,0,0,5,6,3,3,2,4,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"fbcf8acf6ce9cf047ffdc988e35d13b3",0,0,0,0,0,0,0,0,0,0,0,0,5,17,16,22,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fca1ed7792b0c80cd00c60203ba400e8",63,78,99,102,119,111,113,89,66,51,29,4,19,40,30,27,11,21,32,36,4,9,12,5,8,6,4,0,0,0,0,0,0,3,6,0,6,18,9,16,34,42,95,194,85,50,35,86,136,46,127
"fcacc1a798bb0322e8cd110c6d8d1011",11,4,7,6,7,3,9,11,9,10,8,1,5,7,5,5,8,5,15,12,4,0,3,9,3,7,11,0,0,3,6,2,0,6,6,7,8,15,7,9,5,9,5,11,0,4,2,6,0,0,7
"fd37c75dfd48159f01e550bc3b424678",0,0,3,0,0,0,0,2,0,0,0,0,0,3,2,5,4,7,4,11,18,18,6,4,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fd44d4cb468fd7dc9b3227867714ed87",0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
"fd47c0590185822386d0488562839933",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,60,30,12,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fd496fd32dc8c08ade2e8b6c9d8ee13d",0,4,0,5,6,3,3,0,0,1,0,6,3,3,5,5,4,4,0,0,7,10,4,8,1,1,6,4,9,6,5,4,1,3,0,5,2,0,6,3,5,7,6,0,6,6,3,5,0,6,0
"fd88fe1cfb2566103ecc3d0ad33df790",0,0,0,0,0,0,0,0,0,0,0,3,0,4,21,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fda1412a61d3c70b70e83ec5ec1cd528",0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,2,5,0,0,7,10,13,8,15,18,36,51,27,24,21,34,29,14,22,29,10,9,29,20,26,21,46,30,62,45,53,46,36,68,36
