"ID","nahant_02um_d1_1","nahant_02um_d2_4","nahant_02um_d3_7","nahant_02um_d4_10","nahant_02um_d5_13","nahant_02um_d6_16","nahant_02um_d7_19","nahant_02um_d8_22","nahant_02um_d9_25","nahant_02um_d10_28","nahant_02um_d11_31","nahant_02um_d12_34","nahant_02um_d13_37","nahant_02um_d14_40","nahant_02um_d15_43","nahant_02um_d16_46","nahant_02um_d17_49","nahant_02um_d18_52","nahant_02um_d19_55","nahant_02um_d20_58","nahant_02um_d21_61","nahant_02um_d22_64","nahant_02um_d23_67","nahant_02um_d24_70","nahant_02um_d25_73","nahant_02um_d26_76","nahant_02um_d27_79","nahant_02um_d28_82","nahant_02um_d29_85","nahant_02um_d30_88","nahant_02um_d31_91","nahant_02um_d32_94","nahant_02um_d33_97","nahant_02um_d34_100","nahant_02um_d35_103","nahant_02um_d36_106","nahant_02um_d37_109","nahant_02um_d38_112","nahant_02um_d39_115","nahant_02um_d40_118","nahant_02um_d41_121","nahant_02um_d42_124","nahant_02um_d43_127","nahant_02um_d44_130","nahant_02um_d45_133","nahant_02um_d46_136","nahant_02um_d47_139","nahant_02um_d48_142","nahant_02um_d49_145","nahant_02um_d50_148","nahant_02um_d51_151","nahant_02um_d52_154","nahant_02um_d53_157","nahant_02um_d54_160","nahant_02um_d55_163","nahant_02um_d56_166","nahant_02um_d57_169","nahant_02um_d58_172","nahant_02um_d59_175","nahant_02um_d60_178","nahant_02um_d61_181","nahant_02um_d62_184","nahant_02um_d63_187","nahant_02um_d64_190","nahant_02um_d65_193","nahant_02um_d66_196","nahant_02um_d67_199","nahant_02um_d68_202","nahant_02um_d69_205","nahant_02um_d70_208","nahant_02um_d71_211","nahant_02um_d72_214","nahant_02um_d73_217","nahant_02um_d74_220","nahant_02um_d75_223","nahant_02um_d76_226","nahant_02um_d77_229","nahant_02um_d78_232","nahant_02um_d79_235","nahant_02um_d80_238","nahant_02um_d81_241","nahant_02um_d82_244","nahant_02um_d83_247","nahant_02um_d84_250","nahant_02um_d85_253","nahant_02um_d86_256","nahant_02um_d87_259","nahant_02um_d88_262","nahant_02um_d89_265","nahant_02um_d90_268","nahant_02um_d91_271","nahant_02um_d92_274"
"OTU_941",4,0,2,3,1,1,4,4,4,1,2,4,4,6,3,3,1,2,1,7,1,0,4,4,1,5,6,3,10,2,10,6,0,1,0,1,0,2,3,4,1,1,0,1,1,1,0,1,0,0,0,2,1,0,2,1,1,0,1,1,2,3,1,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0
"OTU_7295",0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,2,0,1,0,0,0,1,1,0,0,0,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,2,0,0,1,1,0,0,0,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"OTU_183",0,0,0,0,1,0,0,0,0,0,1,4,6,3,20,24,9,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"OTU_1103",2,0,2,3,5,9,6,8,6,7,6,8,1,3,4,0,2,3,1,3,4,6,7,4,3,3,4,3,3,10,3,2,2,6,3,5,0,7,1,4,2,0,3,1,3,2,4,2,0,1,2,1,1,1,0,2,1,1,0,2,3,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_425",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,9,0,3,2,1,2,0,0,0,1,1,0,2,1,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0
"OTU_453",1,1,2,0,3,1,2,6,1,5,4,2,1,4,1,3,1,4,2,5,3,4,5,4,5,6,3,8,2,6,6,5,2,5,2,11,7,7,15,21,19,27,20,38,24,21,41,18,10,2,1,7,5,12,13,13,6,15,21,8,20,8,3,1,0,1,0,0,0,4,4,9,1,1,3,11,8,5,13,6,4,5,3,5,16,8,21,23,20,11,27,19
"OTU_8231",0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,1,0,0,1,1,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"OTU_246",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,3,2,2,11,10,19,33,31,17,32,19,10,3,15,6,3,7,1,2,11,68,138,186,44,68,16,6,22,16,0,2,1,2,1,2,32,81,44,18,31,4,21,7,8,31,11,2,1,16,3,1,11,26,13,88,1,1,0,0,0,0,0,0
"OTU_57",23,14,8,8,15,12,20,25,16,26,27,18,12,24,14,7,30,10,6,41,38,25,17,26,17,53,72,88,54,65,67,81,32,36,22,22,28,19,40,38,58,24,30,21,9,37,19,46,26,27,13,16,36,16,36,28,15,38,28,27,44,49,73,77,71,67,93,155,165,117,163,99,107,147,79,60,62,61,65,39,31,53,61,59,43,24,26,34,11,23,13,15
"OTU_777",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,1,0,0,0,1,2,1,1,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_412",1,0,0,1,1,0,2,0,1,2,0,1,0,2,0,0,1,1,3,1,0,2,4,0,1,5,2,2,2,1,1,6,2,5,2,2,0,2,2,3,7,6,10,6,7,22,6,28,12,6,32,12,18,14,11,16,16,14,17,14,15,10,17,6,9,10,13,13,19,12,23,17,20,16,21,15,13,13,12,13,13,13,22,12,15,18,19,14,16,14,8,17
"OTU_551",9,6,8,6,8,11,8,6,7,9,7,5,1,5,5,8,8,7,2,6,8,4,6,9,7,3,11,7,5,11,7,8,3,10,8,9,4,8,16,15,15,10,15,6,14,12,10,4,7,5,1,4,8,13,12,13,6,9,13,9,15,9,5,0,0,1,1,0,3,3,2,2,1,3,0,7,7,2,4,5,5,3,3,5,7,6,11,10,9,9,9,7
"OTU_800",0,0,0,0,0,2,0,2,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,2,0,0,0,1,2,0,1,0,1,1,2,1,1,1,2,1,1,1,1,2,3,2,2,2,2,0,0,1,1,2,5,5,23,9,1,2,2,4,7,0,2,4,9,5,1,0,3,6,7,3,7,5,6,5,2,2,4,3,2,0,3,2,1
"OTU_1465",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,5,12,12,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2465",0,0,1,0,1,0,1,1,3,0,0,2,1,1,1,0,1,0,2,0,0,1,2,0,0,0,0,4,3,1,1,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,2,0,2,2,5,5,4,2,1,3,4,3,0,1,1,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"OTU_670",0,0,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,3,0,2,0,1,0,1,3,0,1,4,1,4,4,0,2,5,3,10,6,14,6,5,7,3,5,5,6,8,5,13,8,8,1,6,6,2,3,7,8,9,13,12,8,2,5,7,2,1,8,4,15,43,39,33,25,9,9,6,11,9,8,13,5,8,7,0,4,2,2,1
"OTU_401",27,13,15,50,11,32,20,17,15,20,17,50,33,30,27,37,27,25,41,22,16,15,17,13,21,17,13,7,7,8,5,4,0,5,7,2,1,4,2,1,2,7,3,4,6,9,9,2,6,1,1,2,3,3,8,5,2,7,5,5,2,1,2,0,1,1,0,1,1,2,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,2,2,1,1,3
"OTU_19797",0,0,0,1,0,1,1,1,1,0,2,2,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,1,0,2,0,1,1,0,1,2,1,0,1,1,1,0,0,2,1,3,4,3,0,1,2,1,0,1,4,1,1,2,2,1,3,2,2,1,1,1,0,1,1
"OTU_8228",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,2,0,0,0,0,1,1,0,0,0,3,0,2,5,2,4,1,1,1,2,2,3,2,2,1,2,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0
"OTU_1411",1,1,0,0,0,0,1,1,0,1,2,0,0,0,1,2,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4500",0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,3,1,1,0,1,1,1,0,2,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,3,3,1,2,3,0,0,0,0,0,0,0,0,0
"OTU_452",2,3,4,0,2,2,1,6,3,0,0,3,0,6,1,3,1,2,4,5,2,2,1,2,0,3,4,3,0,3,2,0,1,1,1,1,0,0,0,2,0,1,0,1,2,2,3,1,0,1,1,1,0,2,3,1,1,0,1,2,2,4,4,1,3,3,3,4,6,7,3,4,3,3,0,2,3,4,2,4,3,5,4,5,3,2,1,2,0,2,1,2
"OTU_633",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_2472",3,1,2,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,3,1,2,2,2,1,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,6,1,1,3,3,1,1,2,0,0,0,4,1,2,3,1,3,3,0,1,0,3,0,3,1,1,0,1,0,0,0,1,3,1,1,0,2,0,2,0,0
"OTU_1061",3,5,3,1,2,1,3,3,3,2,5,2,0,1,0,1,4,1,1,6,4,1,4,4,1,5,4,3,7,4,7,10,2,2,2,6,2,6,7,4,4,3,3,5,0,2,3,5,1,4,0,0,5,3,5,2,9,6,8,2,1,0,2,0,0,1,1,0,3,2,2,2,0,0,4,2,2,1,1,3,2,2,2,2,1,2,0,0,0,2,0,3
"OTU_415",45,30,51,27,15,27,30,23,33,18,34,14,13,13,8,11,17,18,44,38,46,27,23,23,11,17,25,36,58,17,16,18,8,11,26,28,10,29,13,18,36,7,24,7,9,8,2,7,8,3,16,14,9,16,12,9,16,13,10,16,3,12,1,2,6,3,7,4,4,3,3,4,2,0,5,3,2,3,2,1,2,6,0,5,5,3,0,2,5,2,1,1
"OTU_235",20,22,19,18,28,11,18,11,17,12,8,6,6,1,2,3,3,2,3,4,8,17,27,17,19,22,28,19,4,18,18,18,8,7,5,1,2,1,4,3,5,7,3,3,0,2,3,2,3,0,0,1,2,1,2,4,3,1,11,8,26,15,4,0,0,0,0,4,17,19,33,181,273,286,230,98,63,19,25,10,3,3,3,2,2,1,4,3,0,2,4,3
"OTU_296",13,6,11,6,6,7,17,15,16,17,16,5,13,36,34,21,27,24,26,11,7,16,16,14,14,32,47,33,13,13,5,8,1,5,9,18,20,22,24,26,16,5,7,3,16,17,5,29,13,2,0,4,3,1,6,5,2,1,12,2,8,3,3,0,0,0,0,0,0,0,0,2,1,1,0,4,4,3,8,6,2,5,9,3,11,2,21,19,17,19,12,13
"OTU_1344",0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,6,2,3,7,4,1,0,0,0,0,3,2,5,0,5,3,3,9,1,0,0,0,0,2,1,2,0,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,6,4,2,2,0,2,0,0,0,0,0,0
"OTU_6077",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,1,0,1,1,0,0,0,1,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,0,0,0,0,1,1,2,0,1,0,1
"OTU_1002",0,0,1,2,3,0,1,2,3,5,3,2,5,3,3,5,3,3,3,1,3,3,3,2,4,0,1,1,4,3,2,3,1,8,0,3,0,0,4,0,5,4,2,8,9,7,7,1,5,6,3,5,1,4,1,9,3,7,1,2,7,4,0,1,1,2,0,1,2,1,1,0,1,0,1,1,1,3,5,6,6,0,4,2,6,3,3,4,6,7,3,9
"OTU_828",6,3,6,2,2,0,0,2,3,3,1,1,2,0,0,1,3,4,6,2,2,4,7,3,3,3,5,2,6,5,6,2,1,7,2,0,0,1,2,6,3,1,8,5,4,5,4,4,1,2,8,4,7,7,3,8,6,7,2,3,1,0,3,1,2,2,1,2,1,1,0,0,1,0,3,1,0,0,0,0,0,2,0,2,1,1,0,0,0,1,1,1
"OTU_1140",0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,1,3,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,8,7,6,10,9,3,0,0,0,0,0,0,3,0,1,1,0,3,1,2,2,1,0,0,1,0,4,3,2,3,0,4,4,1,8,10,8,1,2,1,8,3,3,12,6,8,2,11,10
"OTU_5179",0,1,0,0,0,0,1,2,0,1,0,0,2,0,2,2,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,3,1,2,1,0,0,0,0,1,0,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,3,0,1,1,2,1,2,4,2,3
"OTU_6059",0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_266",43,23,17,55,18,55,29,18,18,14,39,42,43,50,35,44,25,27,56,26,20,22,11,11,21,25,14,10,8,7,10,12,2,16,6,7,3,8,3,6,4,8,7,8,8,4,14,7,9,4,6,4,5,7,10,7,6,8,3,9,4,2,1,0,1,1,0,4,2,3,3,4,0,0,4,1,2,1,3,1,1,1,1,0,0,3,2,0,3,1,2,6
"OTU_1126",4,2,4,6,1,8,1,2,2,3,2,3,4,1,3,4,3,7,1,7,1,5,5,2,1,6,4,2,3,5,3,5,1,3,0,1,0,1,4,4,0,6,2,5,4,2,1,2,1,1,0,1,3,2,1,1,1,1,4,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2,1,0,0,4,1,2,0,0,3,2
"OTU_1082",7,2,6,3,0,4,2,5,3,5,3,3,2,0,0,1,3,1,2,2,2,0,5,3,1,4,4,11,2,0,2,6,1,0,2,2,3,2,3,2,0,2,2,3,4,0,1,0,3,0,0,2,2,3,6,2,3,4,3,5,2,1,3,4,1,0,0,1,1,1,2,2,2,5,9,10,9,3,6,4,8,2,3,3,3,1,2,7,3,4,3,5
"OTU_1159",1,0,0,0,0,1,0,0,0,0,1,9,3,3,5,7,3,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,2,3,3,2,6,6,3,1,1,1,2,0,4,5,3,1,1,1,1,3,2,1,0,0,0,2,0,0,0,2,2,0,2,2,4,7,10,5,2,2,3,4,5,8,4,3,5,2,6,5
"OTU_5323",4,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2,1,0,0,0,1,0,0,0,2,1,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3,4,1,6,2,0,0,2,3,3,4,1,0
"OTU_1764",0,0,0,0,0,0,0,0,3,0,0,4,2,4,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
"OTU_176",0,16,1,29,32,2,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,0,0,1,0,0,3,1,0,62,2,12,2,10,3,3,0,1,1,2,0,0,0,0,0,10,2,3,0,3,0,0,0,9,0,0,0,0,2,16,5,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0
"OTU_222",0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,1,2
"OTU_667",3,7,3,2,1,1,3,0,1,4,0,0,3,0,1,0,2,5,1,3,4,3,5,5,0,7,2,4,5,5,6,3,3,8,1,2,2,1,6,4,6,0,8,2,1,10,3,6,4,4,2,2,5,8,9,14,15,13,10,14,12,6,2,0,0,2,4,9,3,8,2,6,5,3,6,6,0,6,10,3,6,4,6,2,7,5,2,3,2,5,5,10
"OTU_1461",2,5,4,5,2,5,5,0,3,2,1,2,4,2,1,2,5,3,1,1,1,6,3,4,3,3,3,2,2,2,1,1,1,2,3,4,0,0,2,2,2,2,3,3,4,2,3,4,1,1,0,1,0,1,4,2,0,2,1,0,2,1,0,1,0,0,0,1,0,3,0,0,3,0,1,2,3,0,6,2,4,6,1,5,5,1,3,2,2,2,4,6
"OTU_263",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,1,0,5,0,1,4,3,6,9,5,4,12,6,15,20,5,34,6,16,5,6,1,3,2,3,1,3,3,0,4,5,3,0,3,5,2,0,0,1,5,3,34,1,3,5,2,3,5,4,7,50,8,2,4,8,3,6,7,1,1,0,1
"OTU_2309",3,1,0,1,2,3,0,3,0,2,1,1,1,2,1,1,1,2,1,3,3,2,2,0,2,0,2,0,0,0,0,1,0,1,2,2,0,2,1,2,1,1,1,2,0,1,2,1,3,3,0,2,0,4,0,3,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,2
"OTU_20374",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_1766",2,0,1,1,0,1,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,2,0,1,0,1,3,3,7,3,3,1,1,0,5,0,2,1,0,1,0,0,3,3,1,3,2,2,0,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,4,6,7,4,4,4,4,2,7,7,9,11,5,6,6,6
"OTU_1272",0,2,1,0,0,0,0,1,2,0,5,0,0,0,0,3,0,2,0,1,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,1,0,1,1,2,0,1,1,1,0,0,2,0,1,2,1,1,0,0,0,2,0,1,0,2,1,0,0,0,0,1,0,1,0,1,4,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"OTU_383",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,2,0,0,0,1,0,2,1,0,0,0
"OTU_181",2,1,1,1,2,0,0,1,0,3,0,2,4,1,1,0,0,0,1,1,1,2,0,0,1,1,3,8,3,4,2,1,1,1,0,2,3,1,7,7,9,20,13,7,7,15,12,23,8,19,22,14,24,22,25,14,26,18,43,26,20,23,9,7,6,7,8,14,7,11,4,9,7,2,4,10,9,19,8,10,18,19,29,16,8,18,14,24,20,26,12,17
"OTU_786",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,13,8,6,6,10,18,19,12,5,6,6,8,4,2,2,0,3,3,2,0,0,5,1,2,2,4,1,6,2,17,0,1,1,1,0,0,1,0,2,6,2,0,0,2,0,2,2,15,15,5,4,8,3,1,1,1,0,3,0,0
"OTU_9933",0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,2,1,1,1,2,0,1,0,0,0,0,0,0
"OTU_960",0,0,1,5,7,1,0,2,0,1,0,0,1,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4,3,9,58,74,48,33,11,5,6,5,2,1,0,0,0,1,1,2,0,1,0,0,0
"OTU_5285",0,0,0,1,0,2,0,0,0,0,0,2,0,1,0,4,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"OTU_3005",2,2,6,0,3,2,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,6,2,2,3,2,1,3,0,2,1,1,2,2,0,0,2,1,0,1,0,0,0,1,0,0,1,3,3,3,3,3,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,4,0,1,1,3,0,0
"OTU_5138",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,1
"OTU_7442",1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6594",0,0,0,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"OTU_5820",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,0,0,2,3,5,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6118",0,0,1,0,0,1,1,0,1,2,1,1,0,0,0,0,0,0,0,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1009",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,2,3,1,4,2,3,0,0,0,1,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU_1098",0,0,2,0,0,0,1,1,2,0,0,1,0,0,1,0,2,0,2,1,0,0,1,1,1,0,1,1,1,3,2,5,1,1,6,3,1,1,3,1,2,2,0,1,0,5,0,2,1,2,1,5,5,3,4,3,5,7,2,3,2,3,4,5,0,2,1,5,9,6,7,7,14,12,16,26,27,11,19,20,14,29,35,20,9,7,8,6,11,9,5,10
"OTU_3289",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,2,1,0,1,0,0,2,1,1,1,1,0,3,1,1,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_713",1,0,0,0,1,3,1,1,4,1,2,2,1,0,0,0,0,1,0,0,1,2,2,4,2,0,1,0,1,0,0,0,0,0,1,1,3,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,2,1,0,4,0,1,0,0,2,0,0,1,3,1,2,3,0,2,2,2,2,0,3,0,1,1,1,0,0,1
"OTU_618",7,10,4,6,7,4,4,9,6,6,11,4,1,5,3,0,1,2,2,2,5,6,5,7,2,8,6,6,1,2,3,9,0,3,4,3,1,0,5,6,11,6,11,13,10,7,7,4,3,5,1,5,9,4,9,12,13,15,18,11,21,8,4,0,0,0,0,0,0,2,1,0,0,1,3,1,5,2,1,9,4,3,1,4,10,8,16,12,13,10,18,10
